"scenario","type_of_poll","date","pollster","geography","sample_size","party","value"
"E","regional",2024-05-15,"Metaflux University","Metaflux Realm",1500,"PDAL",456
"E","regional",2024-05-15,"Metaflux University","Metaflux Realm",1500,"SSP",0
"E","regional",2024-05-15,"Conference Board of Dataland","Synapse Territories",3000,"CC",394
"E","regional",2024-05-15,"Conference Board of Dataland","Synapse Territories",3000,"DGM",1321
"E","regional",2024-05-15,"Conference Board of Dataland","Synapse Territories",3000,"PDAL",761
"E","regional",2024-05-15,"Conference Board of Dataland","Synapse Territories",3000,"SSP",524
"E","regional",2024-05-16,"Conference Board of Dataland","Circuit Confederation",3000,"CC",457
"E","regional",2024-05-16,"Conference Board of Dataland","Circuit Confederation",3000,"DGM",1338
"E","regional",2024-05-16,"Conference Board of Dataland","Circuit Confederation",3000,"PDAL",1205
"E","regional",2024-05-16,"Conference Board of Dataland","Circuit Confederation",3000,"SSP",0
"E","regional",2024-05-16,"Conference Board of Dataland","Metaflux Realm",3000,"CC",856
"E","regional",2024-05-16,"Conference Board of Dataland","Metaflux Realm",3000,"DGM",1113
"E","regional",2024-05-16,"Conference Board of Dataland","Metaflux Realm",3000,"PDAL",1032
"E","regional",2024-05-16,"Conference Board of Dataland","Metaflux Realm",3000,"SSP",0
"E","regional",2024-05-19,"Big Dataland Surveys","Circuit Confederation",10000,"CC",1501
"E","regional",2024-05-19,"Big Dataland Surveys","Circuit Confederation",10000,"DGM",4921
"E","regional",2024-05-19,"Big Dataland Surveys","Circuit Confederation",10000,"PDAL",3578
"E","regional",2024-05-19,"Big Dataland Surveys","Circuit Confederation",10000,"SSP",0
"E","regional",2024-05-20,"Dataland Register-Gazette","Circuit Confederation",1500,"CC",246
"E","regional",2024-05-20,"Dataland Register-Gazette","Circuit Confederation",1500,"DGM",692
"E","regional",2024-05-20,"Dataland Register-Gazette","Circuit Confederation",1500,"PDAL",562
"E","regional",2024-05-20,"Dataland Register-Gazette","Circuit Confederation",1500,"SSP",0
"E","national",2024-04-03,"Dataland Daily","National",200,"CC",39
"E","national",2024-04-03,"Dataland Daily","National",200,"DGM",73
"E","national",2024-04-03,"Dataland Daily","National",200,"PDAL",83
"E","national",2024-04-03,"Dataland Daily","National",200,"SSP",5
"E","national",2024-04-04,"Dataland Daily","National",200,"CC",31
"E","national",2024-04-04,"Dataland Daily","National",200,"DGM",89
"E","national",2024-04-04,"Dataland Daily","National",200,"PDAL",76
"E","national",2024-04-04,"Dataland Daily","National",200,"SSP",4
"E","national",2024-04-04,"Cobolite Coalition Calling","National",2000,"CC",566
"E","national",2024-04-04,"Cobolite Coalition Calling","National",2000,"DGM",684
"E","national",2024-04-04,"Cobolite Coalition Calling","National",2000,"PDAL",663
"E","national",2024-04-04,"Cobolite Coalition Calling","National",2000,"SSP",87
"E","national",2024-04-06,"Dataland Daily","National",200,"CC",43
"E","national",2024-04-06,"Dataland Daily","National",200,"DGM",92
"E","national",2024-04-06,"Dataland Daily","National",200,"PDAL",57
"E","national",2024-04-06,"Dataland Daily","National",200,"SSP",8
"E","national",2024-04-06,"Dataland Daily","National",200,"CC",30
"E","national",2024-04-06,"Dataland Daily","National",200,"DGM",86
"E","national",2024-04-06,"Dataland Daily","National",200,"PDAL",66
"E","national",2024-04-06,"Dataland Daily","National",200,"SSP",17
"E","national",2024-04-07,"Dataland Daily","National",200,"CC",36
"E","national",2024-04-07,"Dataland Daily","National",200,"DGM",89
"E","national",2024-04-07,"Dataland Daily","National",200,"PDAL",66
"E","national",2024-04-07,"Dataland Daily","National",200,"SSP",9
"E","national",2024-04-08,"Dataland Daily","National",200,"CC",30
"E","national",2024-04-08,"Dataland Daily","National",200,"DGM",102
"E","national",2024-04-08,"Dataland Daily","National",200,"PDAL",61
"E","national",2024-04-08,"Dataland Daily","National",200,"SSP",7
"E","national",2024-04-09,"Dataland Daily","National",200,"CC",49
"E","national",2024-04-09,"Dataland Daily","National",200,"DGM",90
"E","national",2024-04-09,"Dataland Daily","National",200,"PDAL",53
"E","national",2024-04-09,"Dataland Daily","National",200,"SSP",7
"E","national",2024-04-10,"Dataland Daily","National",200,"CC",31
"E","national",2024-04-10,"Dataland Daily","National",200,"DGM",91
"E","national",2024-04-10,"Dataland Daily","National",200,"PDAL",66
"E","national",2024-04-10,"Dataland Daily","National",200,"SSP",12
"E","national",2024-04-12,"Dataland Daily","National",200,"CC",21
"E","national",2024-04-12,"Dataland Daily","National",200,"DGM",114
"E","national",2024-04-12,"Dataland Daily","National",200,"PDAL",54
"E","national",2024-04-12,"Dataland Daily","National",200,"SSP",10
"E","national",2024-04-12,"Dataland Daily","National",200,"CC",35
"E","national",2024-04-12,"Dataland Daily","National",200,"DGM",97
"E","national",2024-04-12,"Dataland Daily","National",200,"PDAL",59
"E","national",2024-04-12,"Dataland Daily","National",200,"SSP",9
"E","national",2024-04-14,"Dataland Daily","National",200,"CC",38
"E","national",2024-04-14,"Dataland Daily","National",200,"DGM",79
"E","national",2024-04-14,"Dataland Daily","National",200,"PDAL",78
"E","national",2024-04-14,"Dataland Daily","National",200,"SSP",4
"E","national",2024-04-14,"Dataland Daily","National",200,"CC",31
"E","national",2024-04-14,"Dataland Daily","National",200,"DGM",84
"E","national",2024-04-14,"Dataland Daily","National",200,"PDAL",77
"E","national",2024-04-14,"Dataland Daily","National",200,"SSP",9
"E","national",2024-04-16,"Dataland Daily","National",200,"CC",19
"E","national",2024-04-16,"Dataland Daily","National",200,"DGM",99
"E","national",2024-04-16,"Dataland Daily","National",200,"PDAL",68
"E","national",2024-04-16,"Dataland Daily","National",200,"SSP",13
"E","national",2024-04-16,"Dataland Daily","National",200,"CC",30
"E","national",2024-04-16,"Dataland Daily","National",200,"DGM",112
"E","national",2024-04-16,"Dataland Daily","National",200,"PDAL",51
"E","national",2024-04-16,"Dataland Daily","National",200,"SSP",8
"E","national",2024-04-17,"Dataland Daily","National",200,"CC",37
"E","national",2024-04-17,"Dataland Daily","National",200,"DGM",87
"E","national",2024-04-17,"Dataland Daily","National",200,"PDAL",69
"E","national",2024-04-17,"Dataland Daily","National",200,"SSP",7
"E","national",2024-04-18,"Dataland Daily","National",200,"CC",37
"E","national",2024-04-18,"Dataland Daily","National",200,"DGM",82
"E","national",2024-04-18,"Dataland Daily","National",200,"PDAL",70
"E","national",2024-04-18,"Dataland Daily","National",200,"SSP",11
"E","national",2024-04-19,"Dataland Daily","National",200,"CC",28
"E","national",2024-04-19,"Dataland Daily","National",200,"DGM",89
"E","national",2024-04-19,"Dataland Daily","National",200,"PDAL",70
"E","national",2024-04-19,"Dataland Daily","National",200,"SSP",13
"E","national",2024-04-20,"Dataland Daily","National",200,"CC",40
"E","national",2024-04-20,"Dataland Daily","National",200,"DGM",92
"E","national",2024-04-20,"Dataland Daily","National",200,"PDAL",59
"E","national",2024-04-20,"Dataland Daily","National",200,"SSP",8
"E","national",2024-04-21,"Dataland Daily","National",200,"CC",31
"E","national",2024-04-21,"Dataland Daily","National",200,"DGM",104
"E","national",2024-04-21,"Dataland Daily","National",200,"PDAL",52
"E","national",2024-04-21,"Dataland Daily","National",200,"SSP",13
"E","national",2024-04-22,"Dataland Daily","National",200,"CC",31
"E","national",2024-04-22,"Dataland Daily","National",200,"DGM",97
"E","national",2024-04-22,"Dataland Daily","National",200,"PDAL",64
"E","national",2024-04-22,"Dataland Daily","National",200,"SSP",8
"E","national",2024-04-23,"Dataland Daily","National",200,"CC",22
"E","national",2024-04-23,"Dataland Daily","National",200,"DGM",106
"E","national",2024-04-23,"Dataland Daily","National",200,"PDAL",61
"E","national",2024-04-23,"Dataland Daily","National",200,"SSP",11
"E","national",2024-04-24,"Dataland Daily","National",200,"CC",30
"E","national",2024-04-24,"Dataland Daily","National",200,"DGM",74
"E","national",2024-04-24,"Dataland Daily","National",200,"PDAL",77
"E","national",2024-04-24,"Dataland Daily","National",200,"SSP",18
"E","national",2024-04-25,"Dataland Daily","National",200,"CC",36
"E","national",2024-04-25,"Dataland Daily","National",200,"DGM",101
"E","national",2024-04-25,"Dataland Daily","National",200,"PDAL",56
"E","national",2024-04-25,"Dataland Daily","National",200,"SSP",7
"E","national",2024-04-26,"Dataland Daily","National",200,"CC",26
"E","national",2024-04-26,"Dataland Daily","National",200,"DGM",97
"E","national",2024-04-26,"Dataland Daily","National",200,"PDAL",69
"E","national",2024-04-26,"Dataland Daily","National",200,"SSP",9
"E","national",2024-04-26,"Big Dataland Surveys","National",10000,"CC",1514
"E","national",2024-04-26,"Big Dataland Surveys","National",10000,"DGM",4656
"E","national",2024-04-26,"Big Dataland Surveys","National",10000,"PDAL",3326
"E","national",2024-04-26,"Big Dataland Surveys","National",10000,"SSP",505
"E","national",2024-04-27,"Dataland Daily","National",200,"CC",30
"E","national",2024-04-27,"Dataland Daily","National",200,"DGM",87
"E","national",2024-04-27,"Dataland Daily","National",200,"PDAL",72
"E","national",2024-04-27,"Dataland Daily","National",200,"SSP",11
"E","national",2024-04-28,"Dataland Daily","National",200,"CC",23
"E","national",2024-04-28,"Dataland Daily","National",200,"DGM",106
"E","national",2024-04-28,"Dataland Daily","National",200,"PDAL",59
"E","national",2024-04-28,"Dataland Daily","National",200,"SSP",11
"E","national",2024-04-30,"Dataland Daily","National",200,"CC",39
"E","national",2024-04-30,"Dataland Daily","National",200,"DGM",77
"E","national",2024-04-30,"Dataland Daily","National",200,"PDAL",81
"E","national",2024-04-30,"Dataland Daily","National",200,"SSP",4
"E","national",2024-04-30,"No Province Left Behind","National",500,"CC",87
"E","national",2024-04-30,"No Province Left Behind","National",500,"DGM",213
"E","national",2024-04-30,"No Province Left Behind","National",500,"PDAL",166
"E","national",2024-04-30,"No Province Left Behind","National",500,"SSP",34
"E","national",2024-04-30,"Dataland Daily","National",200,"CC",39
"E","national",2024-04-30,"Dataland Daily","National",200,"DGM",80
"E","national",2024-04-30,"Dataland Daily","National",200,"PDAL",70
"E","national",2024-04-30,"Dataland Daily","National",200,"SSP",11
"E","national",2024-05-02,"Dataland Daily","National",200,"CC",34
"E","national",2024-05-02,"Dataland Daily","National",200,"DGM",89
"E","national",2024-05-02,"Dataland Daily","National",200,"PDAL",62
"E","national",2024-05-02,"Dataland Daily","National",200,"SSP",15
"E","national",2024-05-02,"Dataland Daily","National",200,"CC",39
"E","national",2024-05-02,"Dataland Daily","National",200,"DGM",88
"E","national",2024-05-02,"Dataland Daily","National",200,"PDAL",62
"E","national",2024-05-02,"Dataland Daily","National",200,"SSP",11
"E","national",2024-05-03,"Dataland Daily","National",200,"CC",40
"E","national",2024-05-03,"Dataland Daily","National",200,"DGM",72
"E","national",2024-05-03,"Dataland Daily","National",200,"PDAL",80
"E","national",2024-05-03,"Dataland Daily","National",200,"SSP",8
"E","national",2024-05-04,"Dataland Daily","National",200,"CC",44
"E","national",2024-05-04,"Dataland Daily","National",200,"DGM",95
"E","national",2024-05-04,"Dataland Daily","National",200,"PDAL",55
"E","national",2024-05-04,"Dataland Daily","National",200,"SSP",6
"E","national",2024-05-06,"Dataland Daily","National",200,"CC",42
"E","national",2024-05-06,"Dataland Daily","National",200,"DGM",72
"E","national",2024-05-06,"Dataland Daily","National",200,"PDAL",75
"E","national",2024-05-06,"Dataland Daily","National",200,"SSP",11
"E","national",2024-05-06,"Dataland Daily","National",200,"CC",34
"E","national",2024-05-06,"Dataland Daily","National",200,"DGM",85
"E","national",2024-05-06,"Dataland Daily","National",200,"PDAL",71
"E","national",2024-05-06,"Dataland Daily","National",200,"SSP",11
"E","national",2024-05-07,"Dataland Daily","National",200,"CC",40
"E","national",2024-05-07,"Dataland Daily","National",200,"DGM",88
"E","national",2024-05-07,"Dataland Daily","National",200,"PDAL",67
"E","national",2024-05-07,"Dataland Daily","National",200,"SSP",5
"E","national",2024-05-08,"Dataland Daily","National",200,"CC",20
"E","national",2024-05-08,"Dataland Daily","National",200,"DGM",99
"E","national",2024-05-08,"Dataland Daily","National",200,"PDAL",71
"E","national",2024-05-08,"Dataland Daily","National",200,"SSP",10
"E","national",2024-05-09,"Proudly Paid For Polling","National",1000,"CC",208
"E","national",2024-05-09,"Proudly Paid For Polling","National",1000,"DGM",390
"E","national",2024-05-09,"Proudly Paid For Polling","National",1000,"PDAL",364
"E","national",2024-05-09,"Proudly Paid For Polling","National",1000,"SSP",39
"E","national",2024-05-10,"Dataland Daily","National",200,"CC",30
"E","national",2024-05-10,"Dataland Daily","National",200,"DGM",70
"E","national",2024-05-10,"Dataland Daily","National",200,"PDAL",86
"E","national",2024-05-10,"Dataland Daily","National",200,"SSP",14
"E","national",2024-05-10,"Dataland Daily","National",200,"CC",32
"E","national",2024-05-10,"Dataland Daily","National",200,"DGM",80
"E","national",2024-05-10,"Dataland Daily","National",200,"PDAL",78
"E","national",2024-05-10,"Dataland Daily","National",200,"SSP",10
"E","national",2024-05-12,"Dataland Daily","National",200,"CC",34
"E","national",2024-05-12,"Dataland Daily","National",200,"DGM",85
"E","national",2024-05-12,"Dataland Daily","National",200,"PDAL",75
"E","national",2024-05-12,"Dataland Daily","National",200,"SSP",6
"E","national",2024-05-12,"Dataland Daily","National",200,"CC",33
"E","national",2024-05-12,"Dataland Daily","National",200,"DGM",93
"E","national",2024-05-12,"Dataland Daily","National",200,"PDAL",67
"E","national",2024-05-12,"Dataland Daily","National",200,"SSP",6
"E","national",2024-05-13,"Dataland Daily","National",200,"CC",37
"E","national",2024-05-13,"Dataland Daily","National",200,"DGM",86
"E","national",2024-05-13,"Dataland Daily","National",200,"PDAL",69
"E","national",2024-05-13,"Dataland Daily","National",200,"SSP",7
"E","national",2024-05-14,"Dataland Daily","National",200,"CC",38
"E","national",2024-05-14,"Dataland Daily","National",200,"DGM",77
"E","national",2024-05-14,"Dataland Daily","National",200,"PDAL",74
"E","national",2024-05-14,"Dataland Daily","National",200,"SSP",11
"E","national",2024-05-16,"Dataland Daily","National",200,"CC",30
"E","national",2024-05-16,"Dataland Daily","National",200,"DGM",98
"E","national",2024-05-16,"Dataland Daily","National",200,"PDAL",63
"E","national",2024-05-16,"Dataland Daily","National",200,"SSP",9
"E","national",2024-05-16,"Dataland Daily","National",200,"CC",33
"E","national",2024-05-16,"Dataland Daily","National",200,"DGM",94
"E","national",2024-05-16,"Dataland Daily","National",200,"PDAL",66
"E","national",2024-05-16,"Dataland Daily","National",200,"SSP",7
"E","national",2024-05-18,"Dataland Daily","National",200,"CC",30
"E","national",2024-05-18,"Dataland Daily","National",200,"DGM",90
"E","national",2024-05-18,"Dataland Daily","National",200,"PDAL",71
"E","national",2024-05-18,"Dataland Daily","National",200,"SSP",9
"E","national",2024-05-19,"Dataland Daily","National",200,"CC",38
"E","national",2024-05-19,"Dataland Daily","National",200,"DGM",87
"E","national",2024-05-19,"Dataland Daily","National",200,"PDAL",70
"E","national",2024-05-19,"Dataland Daily","National",200,"SSP",6
"E","national",2024-05-20,"Dataland Daily","National",200,"CC",37
"E","national",2024-05-20,"Dataland Daily","National",200,"DGM",94
"E","national",2024-05-20,"Dataland Daily","National",200,"PDAL",59
"E","national",2024-05-20,"Dataland Daily","National",200,"SSP",10
"E","national",2024-05-21,"Dataland Daily","National",200,"CC",29
"E","national",2024-05-21,"Dataland Daily","National",200,"DGM",108
"E","national",2024-05-21,"Dataland Daily","National",200,"PDAL",58
"E","national",2024-05-21,"Dataland Daily","National",200,"SSP",5
