"scenario","type_of_poll","date","pollster","geography","sample_size","party","value"
"C","national",2024-04-17,"Dataland Daily","National",200,"PDAL",68
"C","national",2024-04-17,"Dataland Daily","National",200,"SSP",12
"C","national",2024-04-18,"Dataland Daily","National",200,"CC",31
"C","national",2024-04-18,"Dataland Daily","National",200,"DGM",104
"C","national",2024-04-18,"Dataland Daily","National",200,"PDAL",52
"C","national",2024-04-18,"Dataland Daily","National",200,"SSP",13
"C","national",2024-04-19,"Dataland Daily","National",200,"CC",43
"C","national",2024-04-19,"Dataland Daily","National",200,"DGM",75
"C","national",2024-04-19,"Dataland Daily","National",200,"PDAL",63
"C","national",2024-04-19,"Dataland Daily","National",200,"SSP",19
"C","national",2024-04-20,"Dataland Daily","National",200,"CC",38
"C","national",2024-04-20,"Dataland Daily","National",200,"DGM",77
"C","national",2024-04-20,"Dataland Daily","National",200,"PDAL",71
"C","national",2024-04-20,"Dataland Daily","National",200,"SSP",14
"C","national",2024-04-21,"Dataland Daily","National",200,"CC",49
"C","national",2024-04-21,"Dataland Daily","National",200,"DGM",71
"C","national",2024-04-21,"Dataland Daily","National",200,"PDAL",68
"C","national",2024-04-21,"Dataland Daily","National",200,"SSP",12
"C","national",2024-04-22,"Dataland Daily","National",200,"CC",38
"C","national",2024-04-22,"Dataland Daily","National",200,"DGM",74
"C","national",2024-04-22,"Dataland Daily","National",200,"PDAL",73
"C","national",2024-04-22,"Dataland Daily","National",200,"SSP",14
"C","national",2024-04-22,"No Province Left Behind","National",500,"CC",116
"C","national",2024-04-22,"No Province Left Behind","National",500,"DGM",193
"C","national",2024-04-22,"No Province Left Behind","National",500,"PDAL",161
"C","national",2024-04-22,"No Province Left Behind","National",500,"SSP",30
"C","national",2024-04-23,"Dataland Daily","National",200,"CC",35
"C","national",2024-04-23,"Dataland Daily","National",200,"DGM",78
"C","national",2024-04-23,"Dataland Daily","National",200,"PDAL",66
"C","national",2024-04-23,"Dataland Daily","National",200,"SSP",22
"C","national",2024-04-24,"Dataland Daily","National",200,"CC",47
"C","national",2024-04-24,"Dataland Daily","National",200,"DGM",80
"C","national",2024-04-24,"Dataland Daily","National",200,"PDAL",62
"C","national",2024-04-24,"Dataland Daily","National",200,"SSP",11
"C","national",2024-04-25,"Dataland Daily","National",200,"CC",45
"C","national",2024-04-25,"Dataland Daily","National",200,"DGM",80
"C","national",2024-04-25,"Dataland Daily","National",200,"PDAL",56
"C","national",2024-04-25,"Dataland Daily","National",200,"SSP",18
"C","national",2024-04-26,"Dataland Daily","National",200,"CC",54
"C","national",2024-04-26,"Dataland Daily","National",200,"DGM",72
"C","national",2024-04-26,"Dataland Daily","National",200,"PDAL",60
"C","national",2024-04-26,"Dataland Daily","National",200,"SSP",13
"C","national",2024-04-27,"Dataland Daily","National",200,"CC",47
"C","national",2024-04-27,"Dataland Daily","National",200,"DGM",80
"C","national",2024-04-27,"Dataland Daily","National",200,"PDAL",61
"C","national",2024-04-27,"Dataland Daily","National",200,"SSP",12
"C","national",2024-04-28,"Dataland Daily","National",200,"CC",34
"C","national",2024-04-28,"Dataland Daily","National",200,"DGM",68
"C","national",2024-04-28,"Dataland Daily","National",200,"PDAL",82
"C","national",2024-04-28,"Dataland Daily","National",200,"SSP",16
"C","national",2024-04-29,"Dataland Daily","National",200,"CC",48
"C","national",2024-04-29,"Dataland Daily","National",200,"DGM",75
"C","national",2024-04-29,"Dataland Daily","National",200,"PDAL",72
"C","national",2024-04-29,"Dataland Daily","National",200,"SSP",5
"C","national",2024-04-30,"Proudly Paid For Polling","National",1000,"CC",309
"C","national",2024-04-30,"Proudly Paid For Polling","National",1000,"DGM",332
"C","national",2024-04-30,"Proudly Paid For Polling","National",1000,"PDAL",300
"C","national",2024-04-30,"Proudly Paid For Polling","National",1000,"SSP",59
"C","national",2024-04-30,"Dataland Daily","National",200,"CC",45
"C","national",2024-04-30,"Dataland Daily","National",200,"DGM",67
"C","national",2024-04-30,"Dataland Daily","National",200,"PDAL",71
"C","national",2024-04-30,"Dataland Daily","National",200,"SSP",17
"C","national",2024-05-01,"Dataland Daily","National",200,"CC",50
"C","national",2024-05-01,"Dataland Daily","National",200,"DGM",62
"C","national",2024-05-01,"Dataland Daily","National",200,"PDAL",70
"C","national",2024-05-01,"Dataland Daily","National",200,"SSP",18
"C","national",2024-05-02,"Dataland Daily","National",200,"CC",41
"C","national",2024-05-02,"Dataland Daily","National",200,"DGM",80
"C","national",2024-05-02,"Dataland Daily","National",200,"PDAL",62
"C","national",2024-05-02,"Dataland Daily","National",200,"SSP",16
"C","national",2024-05-03,"Dataland Daily","National",200,"CC",51
"C","national",2024-05-03,"Dataland Daily","National",200,"DGM",72
"C","national",2024-05-03,"Dataland Daily","National",200,"PDAL",66
"C","national",2024-05-03,"Dataland Daily","National",200,"SSP",10
"C","national",2024-05-04,"Dataland Daily","National",200,"CC",52
"C","national",2024-05-04,"Dataland Daily","National",200,"DGM",61
"C","national",2024-05-04,"Dataland Daily","National",200,"PDAL",71
"C","national",2024-05-04,"Dataland Daily","National",200,"SSP",16
"C","national",2024-05-05,"Dataland Daily","National",200,"CC",42
"C","national",2024-05-05,"Dataland Daily","National",200,"DGM",71
"C","national",2024-05-05,"Dataland Daily","National",200,"PDAL",72
"C","national",2024-05-05,"Dataland Daily","National",200,"SSP",14
"C","national",2024-05-06,"Dataland Daily","National",200,"CC",35
"C","national",2024-05-06,"Dataland Daily","National",200,"DGM",95
"C","national",2024-05-06,"Dataland Daily","National",200,"PDAL",53
"C","national",2024-05-06,"Dataland Daily","National",200,"SSP",18
"C","national",2024-05-07,"Dataland Daily","National",200,"CC",49
"C","national",2024-05-07,"Dataland Daily","National",200,"DGM",64
"C","national",2024-05-07,"Dataland Daily","National",200,"PDAL",76
"C","national",2024-05-07,"Dataland Daily","National",200,"SSP",11
"C","national",2024-05-08,"Dataland Daily","National",200,"CC",33
"C","national",2024-05-08,"Dataland Daily","National",200,"DGM",87
"C","national",2024-05-08,"Dataland Daily","National",200,"PDAL",73
"C","national",2024-05-08,"Dataland Daily","National",200,"SSP",7
"C","national",2024-05-08,"Dataland Register-Gazette","National",1500,"CC",341
"C","national",2024-05-08,"Dataland Register-Gazette","National",1500,"DGM",530
"C","national",2024-05-08,"Dataland Register-Gazette","National",1500,"PDAL",539
"C","national",2024-05-08,"Dataland Register-Gazette","National",1500,"SSP",90
"C","national",2024-05-09,"Dataland Daily","National",200,"CC",29
"C","national",2024-05-09,"Dataland Daily","National",200,"DGM",86
"C","national",2024-05-09,"Dataland Daily","National",200,"PDAL",74
"C","national",2024-05-09,"Dataland Daily","National",200,"SSP",11
"C","national",2024-05-10,"Dataland Daily","National",200,"CC",39
"C","national",2024-05-10,"Dataland Daily","National",200,"DGM",81
"C","national",2024-05-10,"Dataland Daily","National",200,"PDAL",64
"C","national",2024-05-10,"Dataland Daily","National",200,"SSP",16
