"date","province","cc_mean_vote_share","dgm_mean_vote_share","pdal_mean_vote_share","ssp_mean_vote_share","cc_prob_win","dgm_prob_win","pdal_prob_win","ssp_prob_win"
2024-04-24,"Infinitron Peninsula",0.467055276,0.38320989,0.1497348489,0,0.713,0.287,0,0
2024-04-24,"Infoglen",0.3184107,0.376827061,0.304762257,0,0.001,0.999,0,0
2024-04-24,"Neuronia",0.0888111795,0.2564855202,0.1258315636,0.528871727,0,0.13,0.008,0.862
2024-04-24,"Quantumridge",0.2642140465,0.341742482,0.39404348,0,0.09,0.293,0.617,0
2024-04-24,"Voltagea",0.163121138,0.458426683,0.3784522,0,0.012,0.685,0.303,0
2024-04-25,"Amperville",0.0809756023,0.297166105,0.621858294,0,0,0,1,0
2024-04-25,"Binaryshire",0.857385467,0.05319023287,0.08942428716,0,1,0,0,0
2024-04-25,"Byteforge Domain",0.274416215,0.2199462095,0.505637604,0,0.005,0.002,0.993,0
2024-04-25,"Cerebrica",0.2606163148,0.336019634,0.254848681,0.1485153468,0.234,0.607,0.144,0.015
2024-04-25,"Circuiton",0.1399857953,0.559986643,0.300027551,0,0.005,0.958,0.037,0
2024-04-25,"Cortexia",0.1866941457,0.276930474,0.1749068991,0.36146848,0.021,0.191,0.002,0.786
2024-04-25,"Electropolis",0.2312276497,0.546829593,0.221942753,0,0.01,0.99,0,0
2024-04-25,"Infinitron Peninsula",0.41122877,0.462787389,0.1259838651,0,0.016,0.984,0,0
2024-04-25,"Infoglen",0.265605644,0.482258038,0.252136294,0,0.019,0.981,0,0
2024-04-25,"Neuronia",0.08723463398,0.2602774604,0.1184384649,0.534049438,0.001,0.142,0.005,0.852
2024-04-25,"Quantumridge",0.2623148148,0.37253828,0.365146934,0,0.11,0.477,0.413,0
2024-04-25,"Voltagea",0.1626409784,0.49405666,0.343302336,0,0.01,0.819,0.171,0
2024-04-26,"Amperville",0.0930636251,0.284500845,0.622435552,0,0,0.004,0.996,0
2024-04-26,"Binaryshire",0.884237894,0.038654220443,0.07710788503,0,1,0,0,0
2024-04-26,"Byteforge Domain",0.308812049,0.1831956942,0.507992262,0,0.009,0,0.991,0
2024-04-26,"Cerebrica",0.2892066221,0.3267546764,0.2414294602,0.1426092313,0.363,0.543,0.075,0.019
2024-04-26,"Circuiton",0.1593867642,0.530886051,0.30972718,0,0.011,0.936,0.053,0
2024-04-26,"Cortexia",0.2012912957,0.277688232,0.167013539,0.354006913,0.039,0.209,0.004,0.748
2024-04-26,"Electropolis",0.267457044,0.507468002,0.225074955,0,0.039,0.961,0,0
2024-04-26,"Infinitron Peninsula",0.490167943,0.385467194,0.1243648579,0,0.773,0.227,0,0
2024-04-26,"Infoglen",0.290616809,0.468868533,0.240514686,0,0,1,0,0
2024-04-26,"Neuronia",0.0949353813,0.261610555,0.1199950011,0.523459061,0.005,0.134,0.005,0.856
2024-04-26,"Quantumridge",0.321944603,0.307423224,0.370632184,0,0.297,0.223,0.48,0
2024-04-26,"Voltagea",0.1897361649,0.458423351,0.351840447,0,0.04,0.736,0.224,0
2024-04-27,"Amperville",0.0781309764,0.316209468,0.60565954,0,0,0.012,0.988,0
2024-04-27,"Binaryshire",0.889558669,0.03341370409,0.07702760963,0,1,0,0,0
2024-04-27,"Byteforge Domain",0.296383408,0.172118178,0.531498421,0,0,0,1,0
2024-04-27,"Cerebrica",0.3095343847,0.327245482,0.2332892496,0.1299308831,0.437,0.502,0.051,0.01
2024-04-27,"Circuiton",0.1318244277,0.5647106,0.30346497,0,0,0.973,0.027,0
2024-04-27,"Cortexia",0.2043142943,0.291662362,0.1628030449,0.341220272,0.046,0.304,0.001,0.649
2024-04-27,"Electropolis",0.2266382119,0.551910013,0.221451778,0,0.003,0.997,0,0
2024-04-27,"Infinitron Peninsula",0.50849823,0.360350973,0.1311508296,0,0.863,0.137,0,0
2024-04-27,"Infoglen",0.302643906,0.450555576,0.246800527,0,0,1,0,0
2024-04-27,"Neuronia",0.0987928334,0.2693146376,0.1254858639,0.506406667,0.007,0.183,0.008,0.802
2024-04-27,"Quantumridge",0.325020346,0.286738034,0.388241628,0,0.257,0.119,0.624,0
2024-04-27,"Voltagea",0.1592208068,0.489897166,0.350882032,0,0.013,0.821,0.166,0
2024-04-28,"Amperville",0.0844384225,0.298783066,0.616778491,0,0,0.004,0.996,0
2024-04-28,"Binaryshire",0.911286,0.021765399897,0.0669486137,0,1,0,0,0
2024-04-28,"Byteforge Domain",0.389939702,0.1107260888,0.499334214,0,0.04,0,0.96,0
2024-04-28,"Cerebrica",0.339782742,0.3043854059,0.2081277927,0.1477040978,0.599,0.38,0.009,0.012
2024-04-28,"Circuiton",0.135512041,0.545815724,0.318672272,0,0,0.978,0.022,0
2024-04-28,"Cortexia",0.2075273197,0.268195882,0.1415297446,0.382747064,0.007,0.044,0,0.949
2024-04-28,"Electropolis",0.229388369,0.542965562,0.227646054,0,0,1,0,0
2024-04-28,"Infinitron Peninsula",0.588441527,0.278015204,0.1335432737,0,0.995,0.005,0,0
2024-04-28,"Infoglen",0.327735748,0.414022125,0.258242148,0,0,1,0,0
2024-04-28,"Neuronia",0.098419314,0.240994323,0.11420557519,0.546380789,0.005,0.116,0.002,0.877
2024-04-28,"Quantumridge",0.385997333,0.2149085546,0.399094123,0,0.435,0.004,0.561,0
2024-04-28,"Voltagea",0.1759164491,0.452233428,0.371850101,0,0.009,0.708,0.283,0
2024-04-29,"Amperville",0.0653179869,0.2796491333,0.655032879,0,0,0.002,0.998,0
2024-04-29,"Binaryshire",0.85010914,0.04093993152,0.1089509217,0,1,0,0,0
2024-04-29,"Byteforge Domain",0.273842989,0.1660558657,0.560101141,0,0,0,1,0
2024-04-29,"Cerebrica",0.2760876206,0.333197509,0.275302301,0.1154125774,0.252,0.544,0.202,0.002
2024-04-29,"Circuiton",0.1166740058,0.513576776,0.369749251,0,0,0.895,0.105,0
2024-04-29,"Cortexia",0.1930087044,0.301606151,0.205681411,0.29970373,0.043,0.486,0.017,0.454
2024-04-29,"Electropolis",0.231643373,0.477773572,0.290583058,0,0.008,0.98,0.012,0
2024-04-29,"Infinitron Peninsula",0.398994197,0.432688863,0.168316936,0,0.382,0.618,0,0
2024-04-29,"Infoglen",0.195722054,0.521905983,0.282371975,0,0,1,0,0
2024-04-29,"Neuronia",0.09385244442,0.2858680929,0.14145531034,0.478824158,0.01,0.221,0.013,0.756
2024-04-29,"Quantumridge",0.252644392,0.294728147,0.452627445,0,0.006,0.049,0.945,0
2024-04-29,"Voltagea",0.1398321114,0.444566357,0.415601541,0,0.001,0.561,0.438,0
2024-04-30,"Amperville",0.1089137271,0.240427331,0.650658947,0,0,0,1,0
2024-04-30,"Binaryshire",0.900005745,0.028586913984,0.0714073294,0,1,0,0,0
2024-04-30,"Byteforge Domain",0.433032393,0.1435385846,0.423429024,0,0.551,0,0.449,0
2024-04-30,"Cerebrica",0.2635014109,0.31708193,0.295846225,0.123570433,0.197,0.467,0.332,0.004
2024-04-30,"Circuiton",0.1914043105,0.44570402,0.362891651,0,0,0.854,0.146,0
2024-04-30,"Cortexia",0.1824122588,0.270346147,0.216961198,0.330280395,0.005,0.141,0.015,0.839
2024-04-30,"Electropolis",0.373948768,0.356730264,0.26932098,0,0.624,0.375,0.001,0
2024-04-30,"Infinitron Peninsula",0.512152071,0.358753106,0.1290948166,0,0.878,0.122,0,0
2024-04-30,"Infoglen",0.297931531,0.482227108,0.219841378,0,0,1,0,0
2024-04-30,"Neuronia",0.09078072209,0.2767705374,0.1306322092,0.501816523,0.004,0.183,0.009,0.804
2024-04-30,"Quantumridge",0.344090649,0.2775759,0.378333438,0,0.333,0.076,0.591,0
2024-04-30,"Voltagea",0.2107513857,0.391290872,0.397957735,0,0.004,0.461,0.535,0
2024-05-01,"Amperville",0.093473542,0.270300067,0.636226399,0,0,0,1,0
2024-05-01,"Binaryshire",0.886712732,0.03374539378,0.0795418983,0,1,0,0,0
2024-05-01,"Byteforge Domain",0.411814647,0.16406354,0.424121806,0,0.308,0,0.692,0
2024-05-01,"Cerebrica",0.2337261826,0.332248317,0.302993329,0.1310321652,0.092,0.548,0.35,0.01
2024-05-01,"Circuiton",0.167920273,0.465396946,0.366682798,0,0,1,0,0
2024-05-01,"Cortexia",0.1521142578,0.277594901,0.2139508252,0.356339997,0.002,0.176,0.03,0.792
2024-05-01,"Electropolis",0.375168367,0.355316402,0.269515237,0,0.581,0.418,0.001,0
2024-05-01,"Infinitron Peninsula",0.44861443,0.416109198,0.1352763802,0,0.589,0.411,0,0
2024-05-01,"Infoglen",0.331021173,0.424963224,0.24401559,0,0,1,0,0
2024-05-01,"Neuronia",0.07684957416,0.2773080622,0.1212414944,0.524600867,0.003,0.164,0.005,0.828
2024-05-01,"Quantumridge",0.283311468,0.329562705,0.387125814,0,0.075,0.211,0.714,0
2024-05-01,"Voltagea",0.1777480823,0.427898591,0.394353296,0,0.002,0.601,0.397,0
2024-05-02,"Amperville",0.0797466989,0.306913782,0.613339515,0,0,0.001,0.999,0
2024-05-02,"Binaryshire",0.864131522,0.04306073322,0.0928077492,0,1,0,0,0
2024-05-02,"Byteforge Domain",0.358800662,0.19773438,0.443464972,0,0.137,0,0.863,0
2024-05-02,"Cerebrica",0.2063528263,0.360024896,0.312126066,0.1214962092,0.054,0.597,0.343,0.006
2024-05-02,"Circuiton",0.1551948528,0.475910952,0.368894199,0,0,0.885,0.115,0
2024-05-02,"Cortexia",0.1356835062,0.303609658,0.224454184,0.33625265,0,0.339,0.045,0.616
2024-05-02,"Electropolis",0.36966249,0.360555073,0.269782453,0,0.573,0.427,0,0
2024-05-02,"Infinitron Peninsula",0.358299065,0.503887496,0.137813448,0,0,1,0,0
2024-05-02,"Infoglen",0.315279115,0.425225646,0.259495246,0,0,1,0,0
2024-05-02,"Neuronia",0.06933035649,0.2973620855,0.1225730322,0.5107345181,0.002,0.215,0.009,0.774
2024-05-02,"Quantumridge",0.213367116,0.402912417,0.383720479,0,0,0.699,0.301,0
2024-05-02,"Voltagea",0.1439641031,0.473650256,0.382385622,0,0,0.827,0.173,0
2024-05-03,"Amperville",0.0803143095,0.313881694,0.605803994,0,0,0.003,0.997,0
2024-05-03,"Binaryshire",0.880303364,0.034716557,0.0849800831,0,1,0,0,0
2024-05-03,"Byteforge Domain",0.385153682,0.1751929132,0.439653421,0,0.281,0,0.719,0
2024-05-03,"Cerebrica",0.2111660569,0.34835039,0.328174786,0.1123087518,0.06,0.535,0.402,0.003
2024-05-03,"Circuiton",0.16590765,0.450476936,0.383615416,0,0,0.709,0.291,0
2024-05-03,"Cortexia",0.1380887242,0.308055483,0.235298661,0.318557116,0.004,0.411,0.089,0.496
2024-05-03,"Electropolis",0.40432339,0.33270938,0.262967222,0,0.77,0.229,0.001,0
2024-05-03,"Infinitron Peninsula",0.43210815,0.424724321,0.143167535,0,0.579,0.421,0,0
2024-05-03,"Infoglen",0.366025886,0.372721335,0.261252783,0,0.462,0.538,0,0
2024-05-03,"Neuronia",0.07351946801,0.3049259166,0.1304026053,0.491152,0.001,0.237,0.018,0.744
2024-05-03,"Quantumridge",0.223488082,0.377308204,0.399203726,0,0,0.357,0.643,0
2024-05-03,"Voltagea",0.1474487617,0.464334133,0.388217122,0,0,0.79,0.21,0
2024-05-04,"Amperville",0.0791067894,0.322008491,0.598884697,0,0,0.001,0.999,0
2024-05-04,"Binaryshire",0.869307149,0.03884043284,0.0918524088,0,1,0,0,0
2024-05-04,"Byteforge Domain",0.38065512,0.1755190176,0.443825841,0,0.255,0,0.745,0
2024-05-04,"Cerebrica",0.2008844209,0.347012708,0.33318768,0.1189151708,0.052,0.513,0.426,0.009
2024-05-04,"Circuiton",0.1756686588,0.4216104,0.402720939,0,0.001,0.547,0.452,0
2024-05-04,"Cortexia",0.1286796638,0.301955051,0.2346922691,0.334673016,0.001,0.352,0.074,0.573
2024-05-04,"Electropolis",0.434086025,0.306214639,0.259699313,0,1,0,0,0
2024-05-04,"Infinitron Peninsula",0.394071652,0.460325708,0.1456026552,0,0.309,0.691,0,0
2024-05-04,"Infoglen",0.353762977,0.380922734,0.265314276,0,0.41,0.589,0.001,0
2024-05-04,"Neuronia",0.06653905775,0.2983805199,0.12570653467,0.509373867,0.001,0.207,0.017,0.775
2024-05-04,"Quantumridge",0.191410801,0.394425286,0.414163942,0,0,0.198,0.802,0
2024-05-04,"Voltagea",0.140698028,0.464665449,0.394636517,0,0,1,0,0
2024-05-05,"Amperville",0.0611499767,0.359704201,0.579145831,0,0,0,1,0
2024-05-05,"Binaryshire",0.836850376,0.04956382134,0.1135858142,0,1,0,0,0
2024-05-05,"Byteforge Domain",0.329407085,0.1971948992,0.473398034,0,0.055,0,0.945,0
2024-05-05,"Cerebrica",0.1923667905,0.3500518759,0.344245685,0.1133356467,0.035,0.498,0.464,0.003
2024-05-05,"Circuiton",0.1423547793,0.446167178,0.411478059,0,0.001,0.584,0.415,0
2024-05-05,"Cortexia",0.126110577,0.306406514,0.246247757,0.321235173,0,0.386,0.095,0.519
2024-05-05,"Electropolis",0.354399754,0.375622733,0.26997747,0,0.417,0.577,0.006,0
2024-05-05,"Infinitron Peninsula",0.299859996,0.547764101,0.1523759152,0,0.067,0.933,0,0
2024-05-05,"Infoglen",0.287594731,0.433662166,0.27874312,0,0.097,0.9,0.003,0
2024-05-05,"Neuronia",0.06557850049,0.298640999,0.13105889203,0.50472158,0.003,0.216,0.025,0.756
2024-05-05,"Quantumridge",0.1375715918,0.449689221,0.412739204,0,0,0.841,0.159,0
2024-05-05,"Voltagea",0.1203176978,0.450328087,0.429354194,0,0,0.775,0.225,0
2024-05-06,"Amperville",0.0730750146,0.309814561,0.617110426,0,0,0,1,0
2024-05-06,"Binaryshire",0.841148404,0.0458865298,0.1129650627,0,1,0,0,0
2024-05-06,"Byteforge Domain",0.3555494,0.1739738479,0.470476746,0,0.019,0,0.981,0
2024-05-06,"Cerebrica",0.1939446426,0.345265386,0.344059409,0.1167305564,0.012,0.484,0.497,0.007
2024-05-06,"Circuiton",0.1596027928,0.407729266,0.432667914,0,0.001,0.408,0.591,0
2024-05-06,"Cortexia",0.1270480543,0.298299438,0.245908015,0.328744491,0,0.33,0.069,0.601
2024-05-06,"Electropolis",0.382665689,0.355665145,0.261669151,0,0.718,0.282,0,0
2024-05-06,"Infinitron Peninsula",0.302039733,0.542680112,0.1552801312,0,0.061,0.939,0,0
2024-05-06,"Infoglen",0.296713534,0.420733304,0.282553175,0,0,1,0,0
2024-05-06,"Neuronia",0.0660631547,0.2872610006,0.1274089731,0.519266853,0.002,0.195,0.025,0.778
2024-05-06,"Quantumridge",0.1428345537,0.439379445,0.417786005,0,0,0.604,0.396,0
2024-05-06,"Voltagea",0.1418654245,0.399706831,0.458427711,0,0,0.228,0.772,0
2024-05-07,"Amperville",0.0693072752,0.27391925,0.656773466,0,0,0,1,0
2024-05-07,"Binaryshire",0.84155629,0.0388250466,0.1196186735,0,1,0,0,0
2024-05-07,"Byteforge Domain",0.360526385,0.1395169811,0.499956665,0,0.011,0,0.989,0
2024-05-07,"Cerebrica",0.2188368052,0.307564139,0.371976105,0.1016229456,0.006,0.259,0.735,0
2024-05-07,"Circuiton",0.151969367,0.383625513,0.464405119,0,0,0.272,0.728,0
2024-05-07,"Cortexia",0.1489948688,0.278060104,0.282732063,0.290212967,0,0.255,0.324,0.421
2024-05-07,"Electropolis",0.348449193,0.376006452,0.275544317,0,0.267,0.731,0.002,0
2024-05-07,"Infinitron Peninsula",0.310988831,0.512403921,0.1766072071,0,0.121,0.879,0,0
2024-05-07,"Infoglen",0.296790888,0.396306677,0.306902411,0,0.003,0.996,0.001,0
2024-05-07,"Neuronia",0.0800014857,0.2842053155,0.14759149435,0.4882017218,0.004,0.196,0.035,0.765
2024-05-07,"Quantumridge",0.1502254157,0.38877408,0.461000499,0,0,0.232,0.768,0
2024-05-07,"Voltagea",0.1448451872,0.352881709,0.502273098,0,0,0.061,0.939,0
2024-05-08,"Amperville",0.0715301321,0.280751934,0.647717946,0,0,0,1,0
2024-05-08,"Binaryshire",0.820560846,0.0511200449,0.1283191062,0,1,0,0,0
2024-05-08,"Byteforge Domain",0.35206453,0.149170349,0.498765126,0,0,0,1,0
2024-05-08,"Cerebrica",0.1973683338,0.33934139,0.366192916,0.0970973824,0.011,0.399,0.59,0
2024-05-08,"Circuiton",0.1539879026,0.403761904,0.442250223,0,0.001,0.383,0.616,0
2024-05-08,"Cortexia",0.13589961,0.30226966,0.279343044,0.282487708,0,0.702,0.14,0.158
2024-05-08,"Electropolis",0.343281772,0.414656093,0.242062116,0,0.083,0.917,0,0
2024-05-08,"Infinitron Peninsula",0.274185162,0.561618146,0.1641966955,0,0.068,0.932,0,0
2024-05-08,"Infoglen",0.266840322,0.451770374,0.281389299,0,0.007,0.993,0,0
2024-05-08,"Neuronia",0.07487059592,0.2948603927,0.14295015162,0.4873188384,0.005,0.22,0.034,0.741
2024-05-08,"Quantumridge",0.1318339434,0.435526802,0.432639261,0,0,0.479,0.521,0
2024-05-08,"Voltagea",0.1448828666,0.370165377,0.48495175,0,0,0.133,0.867,0
2024-05-09,"Amperville",0.0618475321,0.230580771,0.707571696,0,0,0,1,0
2024-05-09,"Binaryshire",0.782162163,0.0570262124,0.1608116314,0,1,0,0,0
2024-05-09,"Byteforge Domain",0.290692914,0.1492011397,0.560105932,0,0,0,1,0
2024-05-09,"Cerebrica",0.1815889542,0.346686882,0.368182185,0.1035419541,0.01,0.428,0.56,0.002
2024-05-09,"Circuiton",0.1420147396,0.355894826,0.502090425,0,0,0.181,0.819,0
2024-05-09,"Cortexia",0.1254179093,0.304173232,0.276185693,0.294223149,0,0.444,0.187,0.369
2024-05-09,"Electropolis",0.3214272,0.400418753,0.278154067,0,0.002,0.998,0,0
2024-05-09,"Infinitron Peninsula",0.2402760071,0.56692248,0.192801515,0,0.037,0.962,0.001,0
2024-05-09,"Infoglen",0.267613138,0.415872637,0.316514194,0,0,1,0,0
2024-05-09,"Neuronia",0.06790654625,0.2873359648,0.1419973373,0.5027601631,0.003,0.201,0.03,0.766
2024-05-09,"Quantumridge",0.1126644794,0.412740883,0.474594655,0,0,0.326,0.674,0
2024-05-09,"Voltagea",0.1333928746,0.316568398,0.550038706,0,0,0.017,0.983,0
2024-05-10,"Amperville",0.0535369505,0.285875194,0.660587845,0,0,0.003,0.997,0
2024-05-10,"Binaryshire",0.790733508,0.05804992932,0.1512165621,0,1,0,0,0
2024-05-10,"Byteforge Domain",0.282446579,0.1642286119,0.553324833,0,0,0,1,0
2024-05-10,"Cerebrica",0.193942258,0.337014698,0.367772378,0.1012706677,0.001,0.426,0.573,0
2024-05-10,"Circuiton",0.1234576968,0.41984759,0.456694702,0,0,0.394,0.606,0
2024-05-10,"Cortexia",0.1331983133,0.295051562,0.269347202,0.302402923,0,0.384,0.191,0.425
2024-05-10,"Electropolis",0.261327112,0.490679655,0.247993251,0,0.018,0.982,0,0
2024-05-10,"Infinitron Peninsula",0.2456469904,0.573149402,0.1812035859,0,0.046,0.954,0,0
2024-05-10,"Infoglen",0.328097599,0.390189024,0.281713385,0,0.003,0.997,0,0
2024-05-10,"Neuronia",0.07121114932,0.285416391,0.1423909841,0.5009814907,0.003,0.203,0.035,0.759
2024-05-10,"Quantumridge",0.1128720435,0.438220992,0.448906978,0,0,0.469,0.531,0
2024-05-10,"Voltagea",0.1144274386,0.381671413,0.503901166,0,0,0.198,0.802,0
