"date","province","cc_mean_vote_share","dgm_mean_vote_share","pdal_mean_vote_share","ssp_mean_vote_share","cc_prob_win","dgm_prob_win","pdal_prob_win","ssp_prob_win"
2024-04-24,"Quantumridge",0.2116375658,0.3410256701,0.447336778,0,0.052,0.27,0.678,0
2024-04-24,"Voltagea",0.1191691767,0.3248369288,0.555993883,0,0,0.073,0.927,0
2024-04-25,"Amperville",0.0726191471,0.09429235,0.833088512,0,0,0,1,0
2024-04-25,"Binaryshire",0.907493974,0.00875204008,0.0837539858,0,1,0,0,0
2024-04-25,"Byteforge Domain",0.458307785,0.062344637,0.479347583,0,0.408,0,0.592,0
2024-04-25,"Cerebrica",0.308334462,0.310769812,0.255982151,0.1249135497,0.419,0.457,0.122,0.002
2024-04-25,"Circuiton",0.06612053207,0.593839815,0.340039661,0,0,0.883,0.117,0
2024-04-25,"Cortexia",0.1766468316,0.190645881,0.251757363,0.380949914,0.002,0.005,0.057,0.936
2024-04-25,"Electropolis",0.402070502,0.2289635231,0.368965955,0,0.613,0.024,0.363,0
2024-04-25,"Infinitron Peninsula",0.534787,0.2117224638,0.253490536,0,0.922,0.049,0.029,0
2024-04-25,"Infoglen",0.40541922,0.259463512,0.335117243,0,0.925,0,0.075,0
2024-04-25,"Neuronia",0.0429110423,0.1744937286,0.0987173432,0.683877908,0,0,0,1
2024-04-25,"Quantumridge",0.2320508325,0.3210313273,0.446917841,0,0.065,0.233,0.702,0
2024-04-25,"Voltagea",0.1410179204,0.3044099517,0.554572119,0,0,0.058,0.942,0
2024-04-26,"Amperville",0.0592040945,0.0964527405,0.844343181,0,0,0,1,0
2024-04-26,"Binaryshire",0.885895623,0.01057519699,0.1035291768,0,1,0,0,0
2024-04-26,"Byteforge Domain",0.403832587,0.0652226439,0.530944764,0,0,0,1,0
2024-04-26,"Cerebrica",0.290416312,0.3286446,0.275338031,0.1056010505,0.286,0.531,0.183,0
2024-04-26,"Circuiton",0.05693917839,0.58972648,0.353334357,0,0,0.868,0.132,0
2024-04-26,"Cortexia",0.1792787343,0.21007713,0.283707687,0.326936459,0.001,0.006,0.271,0.722
2024-04-26,"Electropolis",0.368233621,0.2372582049,0.394508202,0,0.348,0.022,0.63,0
2024-04-26,"Infinitron Peninsula",0.49668634,0.223776134,0.2795375,0,0.87,0.074,0.056,0
2024-04-26,"Infoglen",0.373398599,0.2607734772,0.365827925,0,0.504,0.055,0.441,0
2024-04-26,"Neuronia",0.04460936524,0.1928124462,0.1135997781,0.648978426,0,0,0,1
2024-04-26,"Quantumridge",0.2041674417,0.3223603383,0.473472208,0,0.02,0.176,0.804,0
2024-04-26,"Voltagea",0.1186381106,0.312735349,0.568626555,0,0,0.042,0.958,0
2024-04-27,"Amperville",0.0739783485,0.0889565737,0.837065094,0,0,0,1,0
2024-04-27,"Binaryshire",0.898499184,0.0099625744,0.091538246,0,1,0,0,0
2024-04-27,"Byteforge Domain",0.468130453,0.0594206416,0.472448904,0,0.425,0,0.575,0
2024-04-27,"Cerebrica",0.289508361,0.333823426,0.258727596,0.1179406378,0.295,0.626,0.079,0
2024-04-27,"Circuiton",0.07418591611,0.567453715,0.358360373,0,0,0.865,0.135,0
2024-04-27,"Cortexia",0.176026599,0.204892126,0.255695528,0.36338571,0,0,0,1
2024-04-27,"Electropolis",0.449845886,0.201494746,0.348659376,0,0.92,0,0.08,0
2024-04-27,"Infinitron Peninsula",0.551870918,0.1964259641,0.251703128,0,0.971,0.021,0.008,0
2024-04-27,"Infoglen",0.422686047,0.242278472,0.335035459,0,0.839,0.031,0.13,0
2024-04-27,"Neuronia",0.04009386583,0.1744824612,0.0983505355,0.687073134,0,0,0,1
2024-04-27,"Quantumridge",0.2401814615,0.3023663903,0.457452149,0,0.05,0.143,0.807,0
2024-04-27,"Voltagea",0.1482457524,0.299399766,0.552354485,0,0,0.027,0.973,0
2024-04-28,"Amperville",0.0629695141,0.1262984265,0.810732073,0,0,0,1,0
2024-04-28,"Binaryshire",0.889305731,0.01343643634,0.097257831,0,1,0,0,0
2024-04-28,"Byteforge Domain",0.461613771,0.0810097277,0.457376494,0,0.517,0,0.483,0
2024-04-28,"Cerebrica",0.270352939,0.380387639,0.264150036,0.0851093926,0.041,0.938,0.021,0
2024-04-28,"Circuiton",0.05463085256,0.655287027,0.290082139,0,0,0.979,0.021,0
2024-04-28,"Cortexia",0.173344444,0.258756158,0.253549201,0.314350199,0,0.058,0.028,0.914
2024-04-28,"Electropolis",0.384779328,0.28738872,0.327831959,0,0.998,0,0.002,0
2024-04-28,"Infinitron Peninsula",0.518390527,0.2442455072,0.237363987,0,0.927,0.07,0.003,0
2024-04-28,"Infoglen",0.375294184,0.304297522,0.320408305,0,0.616,0.251,0.133,0
2024-04-28,"Neuronia",0.0402252255,0.2180913889,0.1098316535,0.631851726,0,0.003,0,0.997
2024-04-28,"Quantumridge",0.2035553236,0.373499792,0.422944916,0,0.017,0.356,0.627,0
2024-04-28,"Voltagea",0.1139424135,0.401215858,0.484841732,0,0,0.239,0.761,0
2024-04-29,"Amperville",0.056113801,0.1306154376,0.813270755,0,0,0,1,0
2024-04-29,"Binaryshire",0.885300499,0.01194912224,0.1027503725,0,1,0,0,0
2024-04-29,"Byteforge Domain",0.4780557,0.0714317568,0.450512557,0,0.598,0,0.402,0
2024-04-29,"Cerebrica",0.28599635,0.348669885,0.291556954,0.07377683,0.003,0.99,0.007,0
2024-04-29,"Circuiton",0.0579125197,0.617430461,0.324657024,0,0,0.962,0.038,0
2024-04-29,"Cortexia",0.17854155,0.252321334,0.268677641,0.300459488,0.001,0.115,0.217,0.667
2024-04-29,"Electropolis",0.385813128,0.264017656,0.350169222,0,0.716,0.016,0.268,0
2024-04-29,"Infinitron Peninsula",0.531266445,0.2166971126,0.252036418,0,0.986,0.012,0.002,0
2024-04-29,"Infoglen",0.366385138,0.286853816,0.346761052,0,0.57,0.099,0.331,0
2024-04-29,"Neuronia",0.043731362,0.2222696414,0.1216166009,0.612382391,0,0.002,0,0.998
2024-04-29,"Quantumridge",0.2127453239,0.3330474632,0.454207222,0,0.009,0.172,0.819,0
2024-04-29,"Voltagea",0.1224310733,0.356999776,0.520569126,0,0,0.078,0.922,0
2024-04-30,"Amperville",0.0796403297,0.1261528258,0.794206854,0,0,0,1,0
2024-04-30,"Binaryshire",0.924648068,0.006698976633,0.0686529518,0,1,0,0,0
2024-04-30,"Byteforge Domain",0.638469969,0.0419969704,0.319533052,0,1,0,0,0
2024-04-30,"Cerebrica",0.378468262,0.259655876,0.281927667,0.0799482194,0.996,0,0.004,0
2024-04-30,"Circuiton",0.0916688547,0.563573995,0.344757163,0,0,0.938,0.062,0
2024-04-30,"Cortexia",0.201180198,0.211893113,0.236210283,0.350716419,0,0,0,1
2024-04-30,"Electropolis",0.49982094,0.203817336,0.29636173,0,1,0,0,0
2024-04-30,"Infinitron Peninsula",0.672472277,0.1324846744,0.195043034,0,1,0,0,0
2024-04-30,"Infoglen",0.479153274,0.222539701,0.298307012,0,1,0,0,0
2024-04-30,"Neuronia",0.0484937322,0.1887763035,0.1110893156,0.651640648,0,0,0,1
2024-04-30,"Quantumridge",0.334855226,0.2401693056,0.424975454,0,0.189,0.014,0.797,0
2024-04-30,"Voltagea",0.1942536431,0.288860016,0.516886344,0,0,0.005,0.995,0
2024-05-01,"Amperville",0.0638778738,0.1420017037,0.794120413,0,0,0,1,0
2024-05-01,"Binaryshire",0.903692304,0.00832619199,0.0879815081,0,1,0,0,0
2024-05-01,"Byteforge Domain",0.599628264,0.0471928591,0.353178912,0,0.99,0,0.01,0
2024-05-01,"Cerebrica",0.348030475,0.257219315,0.317222642,0.0775275684,0.628,0.045,0.327,0
2024-05-01,"Circuiton",0.07342915,0.571752396,0.354818446,0,0,0.935,0.065,0
2024-05-01,"Cortexia",0.189962335,0.215334477,0.257976929,0.336726268,0,0,0,1
2024-05-01,"Electropolis",0.409102535,0.249359227,0.341538245,0,0.954,0,0.046,0
2024-05-01,"Infinitron Peninsula",0.602743277,0.162626045,0.23463069,0,1,0,0,0
2024-05-01,"Infoglen",0.384377556,0.26595674,0.349665722,0,0.754,0,0.246,0
2024-05-01,"Neuronia",0.0460298979,0.1967690994,0.1186418727,0.63855914,0,0,0,1
2024-05-01,"Quantumridge",0.281404006,0.25467372,0.463922287,0,0.014,0.004,0.982,0
2024-05-01,"Voltagea",0.1659341523,0.293025629,0.541040209,0,0,0,1,0
2024-05-02,"Amperville",0.06609334,0.147906185,0.786000461,0,0,0,1,0
2024-05-02,"Binaryshire",0.906333986,0.0071510877,0.0865149093,0,1,0,0,0
2024-05-02,"Byteforge Domain",0.637775555,0.0381080396,0.32411637,0,0.998,0,0.002,0
2024-05-02,"Cerebrica",0.34870425,0.240453797,0.339828475,0.0710134557,0.52,0.031,0.449,0
2024-05-02,"Circuiton",0.0812060465,0.541226285,0.377567685,0,0,0.858,0.142,0
2024-05-02,"Cortexia",0.203569167,0.226531457,0.261034391,0.308864998,0.006,0.042,0.202,0.75
2024-05-02,"Electropolis",0.405589086,0.247187823,0.347223108,0,0.997,0,0.003,0
2024-05-02,"Infinitron Peninsula",0.632651455,0.1446930947,0.222655423,0,1,0,0,0
2024-05-02,"Infoglen",0.418458289,0.21663703,0.364904687,0,0.743,0.002,0.255,0
2024-05-02,"Neuronia",0.0495587612,0.2076126241,0.128908105,0.613920513,0,0.001,0,0.999
2024-05-02,"Quantumridge",0.306971225,0.215695738,0.477333025,0,0,0,1,0
2024-05-02,"Voltagea",0.1787530549,0.271693875,0.549553054,0,0,0.001,0.999,0
2024-05-03,"Amperville",0.0738456214,0.1691715674,0.75698281,0,0,0,1,0
2024-05-03,"Binaryshire",0.914287129,0.006558462614,0.0791544024,0,1,0,0,0
2024-05-03,"Byteforge Domain",0.689288706,0.0332120689,0.277499207,0,1,0,0,0
2024-05-03,"Cerebrica",0.350713001,0.226655498,0.351304177,0.0713273403,0.478,0.006,0.516,0
2024-05-03,"Circuiton",0.0879145403,0.55092642,0.361159025,0,0,0.935,0.065,0
2024-05-03,"Cortexia",0.210019331,0.230099016,0.24744418,0.312437518,0.017,0.058,0.135,0.79
2024-05-03,"Electropolis",0.404831684,0.282919152,0.31224914,0,0.998,0.001,0.001,0
2024-05-03,"Infinitron Peninsula",0.667490838,0.1382552371,0.194253899,0,1,0,0,0
2024-05-03,"Infoglen",0.443652365,0.19810065,0.358247005,0,0.978,0,0.022,0
2024-05-03,"Neuronia",0.0501545492,0.2037854614,0.1258222672,0.620237737,0,0,0,1
2024-05-03,"Quantumridge",0.351143066,0.209618867,0.439238047,0,0.102,0,0.898,0
2024-05-03,"Voltagea",0.198616301,0.27235556,0.529028157,0,0,0,1,0
2024-05-04,"Amperville",0.0948867555,0.1608486627,0.744264584,0,0,0,1,0
2024-05-04,"Binaryshire",0.91040254,0.00841576862,0.0811817017,0,1,0,0,0
2024-05-04,"Byteforge Domain",0.727458119,0.0332894134,0.239252484,0,1,0,0,0
2024-05-04,"Cerebrica",0.318077026,0.236147084,0.362327887,0.0834480219,0.135,0,0.865,0
2024-05-04,"Circuiton",0.1159472398,0.508521001,0.375531779,0,0,0.848,0.152,0
2024-05-04,"Cortexia",0.196123131,0.233009569,0.219393424,0.35147386,0,0,0,1
2024-05-04,"Electropolis",0.458037766,0.250253522,0.291708716,0,0.97,0.022,0.008,0
2024-05-04,"Infinitron Peninsula",0.655843616,0.1668087454,0.177347659,0,1,0,0,0
2024-05-04,"Infoglen",0.391395901,0.272862277,0.335741828,0,0.949,0,0.051,0
2024-05-04,"Neuronia",0.0417727348,0.1890175015,0.1085471919,0.660662578,0,0,0,1
2024-05-04,"Quantumridge",0.361256644,0.234060286,0.404683058,0,0.246,0,0.754,0
2024-05-04,"Voltagea",0.22426022,0.249157294,0.526582471,0,0,0,1,0
2024-05-05,"Amperville",0.077089848,0.1728955684,0.750014582,0,0,0,1,0
2024-05-05,"Binaryshire",0.893124936,0.01004191866,0.0968331478,0,1,0,0,0
2024-05-05,"Byteforge Domain",0.659016586,0.0441297354,0.296853672,0,1,0,0,0
2024-05-05,"Cerebrica",0.313626177,0.324923193,0.29442379,0.0670268249,0.359,0.524,0.117,0
2024-05-05,"Circuiton",0.1079028125,0.481014174,0.411083022,0,0,0.713,0.287,0
2024-05-05,"Cortexia",0.230569645,0.264509077,0.21779651,0.287124765,0.028,0.218,0.004,0.75
2024-05-05,"Electropolis",0.405275442,0.266364052,0.328360501,0,0.823,0.06,0.117,0
2024-05-05,"Infinitron Peninsula",0.619559496,0.190484341,0.189956162,0,1,0,0,0
2024-05-05,"Infoglen",0.375268298,0.273608455,0.351123268,0,0.603,0.063,0.334,0
2024-05-05,"Neuronia",0.0431369165,0.251479253,0.1282464268,0.577137438,0,0,0,1
2024-05-05,"Quantumridge",0.329133384,0.252521261,0.418345385,0,0,0,1,0
2024-05-05,"Voltagea",0.173041863,0.257051876,0.569906275,0,0,0,1,0
2024-05-06,"Amperville",0.0730178185,0.1736321652,0.753350018,0,0,0,1,0
2024-05-06,"Binaryshire",0.875656305,0.01208725259,0.112256448,0,1,0,0,0
2024-05-06,"Byteforge Domain",0.626391944,0.0473621756,0.326245882,0,0.995,0,0.005,0
2024-05-06,"Cerebrica",0.346665868,0.320698629,0.260954882,0.0716806306,0.854,0.146,0,0
2024-05-06,"Circuiton",0.1038040751,0.462139403,0.434056531,0,0,0.579,0.421,0
2024-05-06,"Cortexia",0.266668854,0.190912292,0.226735898,0.315682989,0.001,0,0,0.999
2024-05-06,"Electropolis",0.358674392,0.291697932,0.349627686,0,0.497,0.12,0.383,0
2024-05-06,"Infinitron Peninsula",0.582107956,0.2067199008,0.211172133,0,1,0,0,0
2024-05-06,"Infoglen",0.351706202,0.288788622,0.359505173,0,0.401,0.112,0.487,0
2024-05-06,"Neuronia",0.0443411403,0.232645524,0.1249344434,0.598078887,0,0,0,1
2024-05-06,"Quantumridge",0.30061431,0.276990099,0.422395607,0,0.034,0.005,0.961,0
2024-05-06,"Voltagea",0.1725441315,0.250717172,0.576738698,0,0,0,1,0
2024-05-07,"Amperville",0.0801251525,0.1484616907,0.771413151,0,0,0,1,0
2024-05-07,"Binaryshire",0.881791711,0.0092916182,0.1089166884,0,1,0,0,0
2024-05-07,"Byteforge Domain",0.635497219,0.038446003,0.326056767,0,1,0,0,0
2024-05-07,"Cerebrica",0.360892533,0.278659932,0.284750665,0.075696876,0.93,0.03,0.04,0
2024-05-07,"Circuiton",0.1322434089,0.373658135,0.494098448,0,0,0.054,0.946,0
2024-05-07,"Cortexia",0.219798404,0.180709181,0.26662796,0.332864473,0,0,0.001,0.999
2024-05-07,"Electropolis",0.413766029,0.225849481,0.360384514,0,0.935,0,0.065,0
2024-05-07,"Infinitron Peninsula",0.619318332,0.1608458369,0.219835843,0,1,0,0,0
2024-05-07,"Infoglen",0.42108232,0.222313272,0.356604376,0,0.955,0,0.045,0
2024-05-07,"Neuronia",0.0421791322,0.234829577,0.1230589176,0.599932372,0,0,0,1
2024-05-07,"Quantumridge",0.315375503,0.2571011,0.427523376,0,0,0,1,0
2024-05-07,"Voltagea",0.201490871,0.207422469,0.591086625,0,0,0,1,0
2024-05-08,"Amperville",0.0706874779,0.1707683092,0.758544192,0,0,0,1,0
2024-05-08,"Binaryshire",0.87568784,0.01058730991,0.1137248727,0,1,0,0,0
2024-05-08,"Byteforge Domain",0.594241029,0.0468290318,0.358929942,0,0.996,0,0.004,0
2024-05-08,"Cerebrica",0.329974226,0.312100117,0.279793244,0.0781324036,0.612,0.335,0.053,0
2024-05-08,"Circuiton",0.1249636666,0.378134773,0.496901532,0,0,0,1,0
2024-05-08,"Cortexia",0.166723821,0.220967151,0.270220434,0.3420886,0,0,0.001,0.999
2024-05-08,"Electropolis",0.386033919,0.261801197,0.352164893,0,0.669,0.029,0.302,0
2024-05-08,"Infinitron Peninsula",0.572603796,0.1867995349,0.24059668,0,1,0,0,0
2024-05-08,"Infoglen",0.398179111,0.255073915,0.346746953,0,0.992,0,0.008,0
2024-05-08,"Neuronia",0.0348223606,0.271648993,0.1159335088,0.577595128,0,0.001,0,0.999
2024-05-08,"Quantumridge",0.264959945,0.263927946,0.471112096,0,0,0,1,0
2024-05-08,"Voltagea",0.1904840579,0.234926603,0.574589367,0,0,0,1,0
2024-05-09,"Amperville",0.0753038137,0.1806987945,0.743997384,0,0,0,1,0
2024-05-09,"Binaryshire",0.88802439,0.01028404403,0.1016915701,0,1,0,0,0
2024-05-09,"Byteforge Domain",0.608902711,0.047757799,0.343339486,0,0.994,0,0.006,0
2024-05-09,"Cerebrica",0.336115722,0.278265769,0.307228096,0.0783903931,0.924,0.001,0.075,0
2024-05-09,"Circuiton",0.12909297,0.390768353,0.480138668,0,0,0,1,0
2024-05-09,"Cortexia",0.189755979,0.217749257,0.255739318,0.336755433,0.001,0.004,0.058,0.937
2024-05-09,"Electropolis",0.388924527,0.281134035,0.329941452,0,0.746,0.081,0.173,0
2024-05-09,"Infinitron Peninsula",0.586973053,0.180058893,0.232968051,0,1,0,0,0
2024-05-09,"Infoglen",0.417987424,0.2566517789,0.325360812,0,0.883,0.038,0.079,0
2024-05-09,"Neuronia",0.0371822788,0.284586344,0.1199767475,0.558254635,0,0.003,0,0.997
2024-05-09,"Quantumridge",0.290818527,0.262061435,0.447120018,0,0.021,0.007,0.972,0
2024-05-09,"Voltagea",0.209740287,0.241343292,0.548916424,0,0,0,1,0
2024-05-10,"Amperville",0.0690126053,0.177462974,0.753524415,0,0,0,1,0
2024-05-10,"Binaryshire",0.884422102,0.010468907263,0.1051089709,0,1,0,0,0
2024-05-10,"Byteforge Domain",0.580825427,0.0501047527,0.369069815,0,0.936,0,0.064,0
2024-05-10,"Cerebrica",0.351854757,0.284508678,0.290677402,0.0729591558,0.766,0.131,0.103,0
2024-05-10,"Circuiton",0.1203773984,0.383312999,0.496309611,0,0,0.086,0.914,0
2024-05-10,"Cortexia",0.199073264,0.208959378,0.253246642,0.338720694,0.009,0.007,0.089,0.895
2024-05-10,"Electropolis",0.356412035,0.294323311,0.34926467,0,0.475,0.151,0.374,0
2024-05-10,"Infinitron Peninsula",0.573432611,0.1811085631,0.245458839,0,0.998,0.002,0,0
2024-05-10,"Infoglen",0.409659775,0.2451386077,0.345201598,0,0.733,0.045,0.222,0
2024-05-10,"Neuronia",0.0390686822,0.290652518,0.1230048608,0.547273926,0,0.015,0,0.985
2024-05-10,"Quantumridge",0.287296448,0.251788069,0.460915487,0,0.052,0.021,0.927,0
2024-05-10,"Voltagea",0.202319313,0.235608172,0.56207254,0,0,0,1,0
2024-05-11,"Amperville",0.0606168714,0.177314967,0.762068163,0,0,0,1,0
2024-05-11,"Binaryshire",0.879411223,0.01065095838,0.1099378012,0,1,0,0,0
2024-05-11,"Byteforge Domain",0.550085487,0.0528616142,0.397052895,0,0.866,0,0.134,0
2024-05-11,"Cerebrica",0.363722317,0.295537908,0.273859686,0.0668800956,0.986,0.01,0.004,0
2024-05-11,"Circuiton",0.1076764126,0.386625673,0.505697886,0,0,0.11,0.89,0
2024-05-11,"Cortexia",0.208394595,0.20001507,0.249910608,0.341679727,0,0,0,1
2024-05-11,"Electropolis",0.314872045,0.318706961,0.366421002,0,0.235,0.248,0.517,0
2024-05-11,"Infinitron Peninsula",0.55072874,0.1885397524,0.260731491,0,0.991,0.007,0.002,0
2024-05-11,"Infoglen",0.391161538,0.241080797,0.367757641,0,0.604,0.016,0.38,0
2024-05-11,"Neuronia",0.0399699677,0.296664464,0.1244209538,0.538944615,0,0.005,0,0.995
2024-05-11,"Quantumridge",0.277902308,0.247621085,0.474476618,0,0.04,0.02,0.94,0
2024-05-11,"Voltagea",0.195703525,0.23392678,0.57036971,0,0,0,1,0
2024-05-12,"Amperville",0.0479155748,0.184038115,0.768046296,0,0,0,1,0
2024-05-12,"Binaryshire",0.851938944,0.01389602371,0.1341650441,0,1,0,0,0
2024-05-12,"Byteforge Domain",0.479889456,0.0651020944,0.455008459,0,0.582,0,0.418,0
2024-05-12,"Cerebrica",0.318788368,0.30391726,0.303247254,0.0740471101,0.474,0.268,0.258,0
2024-05-12,"Circuiton",0.0868818882,0.398449292,0.514668813,0,0,0.161,0.839,0
2024-05-12,"Cortexia",0.167992169,0.212013751,0.273303257,0.346690816,0,0,0.007,0.993
2024-05-12,"Electropolis",0.260707315,0.354145456,0.385147237,0,0.033,0.341,0.626,0
2024-05-12,"Infinitron Peninsula",0.477891619,0.2273697111,0.294738666,0,0.917,0.04,0.043,0
2024-05-12,"Infoglen",0.339084389,0.258771052,0.402144533,0,0.007,0,0.993,0
2024-05-12,"Neuronia",0.0335087608,0.278187409,0.116600089,0.571703745,0,0,0,1
2024-05-12,"Quantumridge",0.2242210101,0.279013638,0.496765341,0,0.007,0.033,0.96,0
2024-05-12,"Voltagea",0.1658160878,0.247165496,0.587018464,0,0,0,1,0
2024-05-13,"Amperville",0.0616222769,0.1660662626,0.772311465,0,0,0,1,0
2024-05-13,"Binaryshire",0.867098485,0.01355678194,0.1193447377,0,1,0,0,0
2024-05-13,"Byteforge Domain",0.51559286,0.0615812516,0.42282589,0,0.743,0,0.257,0
2024-05-13,"Cerebrica",0.333369116,0.292028683,0.288547457,0.0860547648,0.615,0.216,0.169,0
2024-05-13,"Circuiton",0.1108157933,0.366893107,0.5222911,0,0,0.056,0.944,0
2024-05-13,"Cortexia",0.161453926,0.209671766,0.250181485,0.37869284,0,0,0.014,0.986
2024-05-13,"Electropolis",0.310150778,0.324976964,0.364872262,0,0.19,0.26,0.55,0
2024-05-13,"Infinitron Peninsula",0.512121748,0.2186056432,0.269272578,0,0.958,0.031,0.011,0
2024-05-13,"Infoglen",0.350765532,0.285420415,0.363814031,0,0.408,0.088,0.504,0
2024-05-13,"Neuronia",0.0301603011,0.238279291,0.0982905659,0.633269863,0,0,0,1
2024-05-13,"Quantumridge",0.2526474557,0.271399934,0.475952585,0,0.019,0.032,0.949,0
2024-05-13,"Voltagea",0.21549954,0.215899447,0.568601017,0,0,0,1,0
2024-05-14,"Amperville",0.0658667004,0.1752764982,0.758856808,0,0,0,1,0
2024-05-14,"Binaryshire",0.887238179,0.01187141068,0.1008904093,0,1,0,0,0
2024-05-14,"Byteforge Domain",0.540311653,0.0614262272,0.398262144,0,0.878,0,0.122,0
2024-05-14,"Cerebrica",0.355665653,0.280870167,0.285867513,0.0775966809,0.951,0.023,0.026,0
2024-05-14,"Circuiton",0.1214224921,0.367686834,0.510890664,0,0,0.064,0.936,0
2024-05-14,"Cortexia",0.168753788,0.230096284,0.259909152,0.34124077,0,0,0,1
2024-05-14,"Electropolis",0.34319831,0.310143872,0.346657823,0,0.404,0.121,0.475,0
2024-05-14,"Infinitron Peninsula",0.554480193,0.199930745,0.245589044,0,0.981,0.018,0.001,0
2024-05-14,"Infoglen",0.401429195,0.269417929,0.329152874,0,0.916,0,0.084,0
2024-05-14,"Neuronia",0.0317018502,0.243451684,0.1004588545,0.624387592,0,0,0,1
2024-05-14,"Quantumridge",0.282182713,0.2671363256,0.450680958,0,0.057,0.037,0.906,0
2024-05-14,"Voltagea",0.216991398,0.253193936,0.529814676,0,0,0,1,0
2024-05-15,"Amperville",0.0615478213,0.194100189,0.744351991,0,0,0,1,0
2024-05-15,"Binaryshire",0.872093039,0.016643318,0.1112636446,0,1,0,0,0
2024-05-15,"Byteforge Domain",0.513257324,0.0749153538,0.411827292,0,0.776,0,0.224,0
2024-05-15,"Cerebrica",0.350283519,0.306578476,0.259027488,0.0841105008,0.965,0.035,0,0
2024-05-15,"Circuiton",0.105782283,0.409973204,0.484244499,0,0,0.219,0.781,0
2024-05-15,"Cortexia",0.173301278,0.209932831,0.241702039,0.375063852,0,0.001,0.011,0.988
2024-05-15,"Electropolis",0.300096053,0.367376996,0.332526943,0,0.191,0.588,0.221,0
2024-05-15,"Infinitron Peninsula",0.513549235,0.2420623168,0.244388452,0,0.93,0.066,0.004,0
2024-05-15,"Infoglen",0.353826123,0.333027092,0.313146795,0,0.511,0.379,0.11,0
2024-05-15,"Neuronia",0.0359904574,0.179014006,0.0886193219,0.696376231,0,0,0,1
2024-05-15,"Quantumridge",0.2558601017,0.306713734,0.437426185,0,0.038,0.127,0.835,0
2024-05-15,"Voltagea",0.1859688961,0.317842338,0.496188757,0,0,0.009,0.991,0
2024-05-16,"Amperville",0.0567720318,0.209212884,0.734015085,0,0,0,1,0
2024-05-16,"Binaryshire",0.87379992,0.01818276268,0.1080173206,0,1,0,0,0
2024-05-16,"Byteforge Domain",0.485037577,0.0896519841,0.425310446,0,0.677,0,0.323,0
2024-05-16,"Cerebrica",0.344002211,0.319843312,0.260287468,0.0758669927,0.821,0.179,0,0
2024-05-16,"Circuiton",0.099067519,0.42444832,0.476484167,0,0,0.038,0.962,0
2024-05-16,"Cortexia",0.1750735044,0.222490429,0.247651045,0.354784992,0,0.02,0.038,0.942
2024-05-16,"Electropolis",0.300377315,0.374317775,0.325304912,0,0.189,0.646,0.165,0
2024-05-16,"Infinitron Peninsula",0.504112826,0.2586172623,0.237269919,0,0.906,0.089,0.005,0
2024-05-16,"Infoglen",0.347958494,0.359016611,0.293024889,0,0.44,0.541,0.019,0
2024-05-16,"Neuronia",0.037049201,0.19431484,0.0929942741,0.675641662,0,0,0,1
2024-05-16,"Quantumridge",0.2461774758,0.330529777,0.423292723,0,0.038,0.173,0.789,0
2024-05-16,"Voltagea",0.157400342,0.380220882,0.462378801,0,0,0.003,0.997,0
2024-05-17,"Amperville",0.0685466431,0.20489251,0.726560817,0,0,0,1,0
2024-05-17,"Binaryshire",0.886949073,0.016326289,0.0967246443,0,1,0,0,0
2024-05-17,"Byteforge Domain",0.50903264,0.0837170836,0.407250258,0,0.825,0,0.175,0
2024-05-17,"Cerebrica",0.324087309,0.331963142,0.260622962,0.0833266104,0.452,0.516,0.032,0
2024-05-17,"Circuiton",0.1282864535,0.392126887,0.479586653,0,0,0.178,0.822,0
2024-05-17,"Cortexia",0.173434111,0.215570651,0.238931804,0.372063418,0,0,0,1
2024-05-17,"Electropolis",0.367124877,0.316493851,0.316381261,0,0.61,0.283,0.107,0
2024-05-17,"Infinitron Peninsula",0.55057951,0.2284045566,0.2210159369,0,0.969,0.031,0,0
2024-05-17,"Infoglen",0.387723087,0.340303881,0.271973008,0,0.845,0.155,0,0
2024-05-17,"Neuronia",0.0357587392,0.189595478,0.088964527,0.685681259,0,0,0,1
2024-05-17,"Quantumridge",0.278098041,0.308065134,0.413836847,0,0.05,0.098,0.852,0
2024-05-17,"Voltagea",0.1846684462,0.346214009,0.46911754,0,0,0.065,0.935,0
2024-05-18,"Amperville",0.0770798318,0.1958556244,0.727064535,0,0,0,1,0
2024-05-18,"Binaryshire",0.908279737,0.01148075033,0.0802395075,0,1,0,0,0
2024-05-18,"Byteforge Domain",0.551125452,0.0651679489,0.383706599,0,0.925,0,0.075,0
2024-05-18,"Cerebrica",0.327648389,0.332908485,0.255597805,0.0838453281,0.458,0.503,0.039,0
2024-05-18,"Circuiton",0.1601727676,0.343829457,0.495997756,0,0,0.074,0.926,0
2024-05-18,"Cortexia",0.185144272,0.217024109,0.233478508,0.364353122,0.001,0.009,0.025,0.965
2024-05-18,"Electropolis",0.432075211,0.251254639,0.316670163,0,1,0,0,0
2024-05-18,"Infinitron Peninsula",0.630419843,0.1651077968,0.2044723669,0,0.998,0.002,0,0
2024-05-18,"Infoglen",0.499466091,0.244611728,0.255922164,0,0.998,0.002,0,0
2024-05-18,"Neuronia",0.0383947292,0.193056015,0.0936451658,0.674904089,0,0,0,1
2024-05-18,"Quantumridge",0.340435561,0.246261997,0.413302438,0,0.19,0.007,0.803,0
2024-05-18,"Voltagea",0.2085111231,0.302284386,0.489204503,0,0,0.013,0.987,0
