"type_of_poll","date","pollster","geography","sample_size","party","value"
"state",2023-05-29,"Proudly Paid For Polling","Cerebrica",1000,"DGM",290
"state",2023-05-29,"Proudly Paid For Polling","Cerebrica",1000,"PDAL",397
"state",2023-05-29,"Proudly Paid For Polling","Cerebrica",1000,"SSP",73
"state",2023-05-29,"Proudly Paid For Polling","Voltagea",1000,"CC",111
"state",2023-05-29,"Proudly Paid For Polling","Voltagea",1000,"DGM",327
"state",2023-05-29,"Proudly Paid For Polling","Voltagea",1000,"PDAL",562
"state",2023-05-29,"Proudly Paid For Polling","Voltagea",1000,"SSP",0
"state",2023-05-30,"No Province Left Behind","Amperville",500,"CC",27
"state",2023-05-30,"No Province Left Behind","Amperville",500,"DGM",93
"state",2023-05-30,"No Province Left Behind","Amperville",500,"PDAL",380
"state",2023-05-30,"No Province Left Behind","Amperville",500,"SSP",0
"state",2023-05-30,"Electropolis Elects","Electropolis",1000,"CC",291
"state",2023-05-30,"Electropolis Elects","Electropolis",1000,"DGM",347
"state",2023-05-30,"Electropolis Elects","Electropolis",1000,"PDAL",362
"state",2023-05-30,"Electropolis Elects","Electropolis",1000,"SSP",0
"state",2023-05-31,"Dataland Register-Gazette","Byteforge Domain",1500,"CC",601
"state",2023-05-31,"Dataland Register-Gazette","Byteforge Domain",1500,"DGM",183
"state",2023-05-31,"Dataland Register-Gazette","Byteforge Domain",1500,"PDAL",716
"state",2023-05-31,"Dataland Register-Gazette","Byteforge Domain",1500,"SSP",0
"state",2023-05-31,"Metaflux University","Byteforge Domain",1500,"CC",618
"state",2023-05-31,"Metaflux University","Byteforge Domain",1500,"DGM",157
"state",2023-05-31,"Metaflux University","Byteforge Domain",1500,"PDAL",725
"state",2023-05-31,"Metaflux University","Byteforge Domain",1500,"SSP",0
"state",2023-05-31,"Cobolite Coalition Calling","Infinitron Peninsula",2000,"CC",971
"state",2023-05-31,"Cobolite Coalition Calling","Infinitron Peninsula",2000,"DGM",469
"state",2023-05-31,"Cobolite Coalition Calling","Infinitron Peninsula",2000,"PDAL",560
"state",2023-05-31,"Cobolite Coalition Calling","Infinitron Peninsula",2000,"SSP",0
"state",2023-06-01,"Progressive Polling","Circuiton",1000,"CC",83
"state",2023-06-01,"Progressive Polling","Circuiton",1000,"DGM",428
"state",2023-06-01,"Progressive Polling","Circuiton",1000,"PDAL",489
"state",2023-06-01,"Progressive Polling","Circuiton",1000,"SSP",0
"state",2023-06-01,"Proudly Paid For Polling","Electropolis",1000,"CC",240
"state",2023-06-01,"Proudly Paid For Polling","Electropolis",1000,"DGM",389
"state",2023-06-01,"Proudly Paid For Polling","Electropolis",1000,"PDAL",370
"state",2023-06-01,"Proudly Paid For Polling","Electropolis",1000,"SSP",0
"state",2023-06-01,"Dataland Register-Gazette","Voltagea",1500,"CC",196
"state",2023-06-01,"Dataland Register-Gazette","Voltagea",1500,"DGM",484
"state",2023-06-01,"Dataland Register-Gazette","Voltagea",1500,"PDAL",820
"state",2023-06-01,"Dataland Register-Gazette","Voltagea",1500,"SSP",0
"state",2023-06-02,"Dataland Register-Gazette","Voltagea",1500,"CC",171
"state",2023-06-02,"Dataland Register-Gazette","Voltagea",1500,"DGM",517
"state",2023-06-02,"Dataland Register-Gazette","Voltagea",1500,"PDAL",812
"state",2023-06-02,"Dataland Register-Gazette","Voltagea",1500,"SSP",0
"state",2023-06-03,"Metaflux University","Infoglen",1500,"CC",677
"state",2023-06-03,"Metaflux University","Infoglen",1500,"DGM",393
"state",2023-06-03,"Metaflux University","Infoglen",1500,"PDAL",430
"state",2023-06-03,"Metaflux University","Infoglen",1500,"SSP",0
"state",2023-06-03,"Proudly Paid For Polling","Quantumridge",1000,"CC",179
"state",2023-06-03,"Proudly Paid For Polling","Quantumridge",1000,"DGM",438
"state",2023-06-03,"Proudly Paid For Polling","Quantumridge",1000,"PDAL",384
"state",2023-06-03,"Proudly Paid For Polling","Quantumridge",1000,"SSP",0
"state",2023-06-03,"Dataland Register-Gazette","Circuiton",1500,"CC",107
"state",2023-06-03,"Dataland Register-Gazette","Circuiton",1500,"DGM",654
"state",2023-06-03,"Dataland Register-Gazette","Circuiton",1500,"PDAL",738
"state",2023-06-03,"Dataland Register-Gazette","Circuiton",1500,"SSP",0
"state",2023-06-04,"No Province Left Behind","Amperville",500,"CC",24
"state",2023-06-04,"No Province Left Behind","Amperville",500,"DGM",100
"state",2023-06-04,"No Province Left Behind","Amperville",500,"PDAL",376
"state",2023-06-04,"No Province Left Behind","Amperville",500,"SSP",0
"state",2023-06-04,"Proudly Paid For Polling","Quantumridge",1000,"CC",151
"state",2023-06-04,"Proudly Paid For Polling","Quantumridge",1000,"DGM",321
"state",2023-06-04,"Proudly Paid For Polling","Quantumridge",1000,"PDAL",528
"state",2023-06-04,"Proudly Paid For Polling","Quantumridge",1000,"SSP",0
"state",2023-06-04,"Progressive Polling","Voltagea",1000,"CC",110
"state",2023-06-04,"Progressive Polling","Voltagea",1000,"DGM",326
"state",2023-06-04,"Progressive Polling","Voltagea",1000,"PDAL",564
"state",2023-06-04,"Progressive Polling","Voltagea",1000,"SSP",0
"state",2023-06-06,"Proudly Paid For Polling","Byteforge Domain",1000,"CC",365
"state",2023-06-06,"Proudly Paid For Polling","Byteforge Domain",1000,"DGM",133
"state",2023-06-06,"Proudly Paid For Polling","Byteforge Domain",1000,"PDAL",502
"state",2023-06-06,"Proudly Paid For Polling","Byteforge Domain",1000,"SSP",0
"state",2023-06-07,"Progressive Polling","Infoglen",1000,"CC",384
"state",2023-06-07,"Progressive Polling","Infoglen",1000,"DGM",329
"state",2023-06-07,"Progressive Polling","Infoglen",1000,"PDAL",287
"state",2023-06-07,"Progressive Polling","Infoglen",1000,"SSP",0
"state",2023-06-07,"Proudly Paid For Polling","Amperville",1000,"CC",55
"state",2023-06-07,"Proudly Paid For Polling","Amperville",1000,"DGM",233
"state",2023-06-07,"Proudly Paid For Polling","Amperville",1000,"PDAL",712
"state",2023-06-07,"Proudly Paid For Polling","Amperville",1000,"SSP",0
"state",2023-06-07,"Proudly Paid For Polling","Quantumridge",1000,"CC",147
"state",2023-06-07,"Proudly Paid For Polling","Quantumridge",1000,"DGM",298
"state",2023-06-07,"Proudly Paid For Polling","Quantumridge",1000,"PDAL",555
"state",2023-06-07,"Proudly Paid For Polling","Quantumridge",1000,"SSP",0
"state",2023-06-08,"Cobolite Coalition Calling","Infinitron Peninsula",2000,"CC",1007
"state",2023-06-08,"Cobolite Coalition Calling","Infinitron Peninsula",2000,"DGM",479
"state",2023-06-08,"Cobolite Coalition Calling","Infinitron Peninsula",2000,"PDAL",514
"state",2023-06-08,"Cobolite Coalition Calling","Infinitron Peninsula",2000,"SSP",0
"state",2023-06-08,"Proudly Paid For Polling","Circuiton",1000,"CC",69
"state",2023-06-08,"Proudly Paid For Polling","Circuiton",1000,"DGM",501
"state",2023-06-08,"Proudly Paid For Polling","Circuiton",1000,"PDAL",430
"state",2023-06-08,"Proudly Paid For Polling","Circuiton",1000,"SSP",0
"state",2023-06-09,"Electropolis Elects","Electropolis",1000,"CC",257
"state",2023-06-09,"Electropolis Elects","Electropolis",1000,"DGM",369
"state",2023-06-09,"Electropolis Elects","Electropolis",1000,"PDAL",374
"state",2023-06-09,"Electropolis Elects","Electropolis",1000,"SSP",0
"state",2023-06-09,"Progressive Polling","Voltagea",1000,"CC",139
"state",2023-06-09,"Progressive Polling","Voltagea",1000,"DGM",376
"state",2023-06-09,"Progressive Polling","Voltagea",1000,"PDAL",485
"state",2023-06-09,"Progressive Polling","Voltagea",1000,"SSP",0
"state",2023-06-10,"Proudly Paid For Polling","Neuronia",1000,"CC",26
"state",2023-06-10,"Proudly Paid For Polling","Neuronia",1000,"DGM",256
"state",2023-06-10,"Proudly Paid For Polling","Neuronia",1000,"PDAL",89
"state",2023-06-10,"Proudly Paid For Polling","Neuronia",1000,"SSP",629
"state",2023-06-10,"Dataland Register-Gazette","Electropolis",1500,"CC",372
"state",2023-06-10,"Dataland Register-Gazette","Electropolis",1500,"DGM",493
"state",2023-06-10,"Dataland Register-Gazette","Electropolis",1500,"PDAL",635
"state",2023-06-10,"Dataland Register-Gazette","Electropolis",1500,"SSP",0
"state",2023-06-11,"Proudly Paid For Polling","Byteforge Domain",1000,"CC",345
"state",2023-06-11,"Proudly Paid For Polling","Byteforge Domain",1000,"DGM",107
"state",2023-06-11,"Proudly Paid For Polling","Byteforge Domain",1000,"PDAL",548
"state",2023-06-11,"Proudly Paid For Polling","Byteforge Domain",1000,"SSP",0
"state",2023-06-14,"Proudly Paid For Polling","Circuiton",1000,"CC",91
"state",2023-06-14,"Proudly Paid For Polling","Circuiton",1000,"DGM",467
"state",2023-06-14,"Proudly Paid For Polling","Circuiton",1000,"PDAL",442
"state",2023-06-14,"Proudly Paid For Polling","Circuiton",1000,"SSP",0
"state",2023-06-14,"Dataland Register-Gazette","Electropolis",1500,"CC",357
"state",2023-06-14,"Dataland Register-Gazette","Electropolis",1500,"DGM",521
"state",2023-06-14,"Dataland Register-Gazette","Electropolis",1500,"PDAL",622
"state",2023-06-14,"Dataland Register-Gazette","Electropolis",1500,"SSP",0
"state",2023-06-14,"Metaflux University","Infinitron Peninsula",1500,"CC",513
"state",2023-06-14,"Metaflux University","Infinitron Peninsula",1500,"DGM",555
"state",2023-06-14,"Metaflux University","Infinitron Peninsula",1500,"PDAL",432
"state",2023-06-14,"Metaflux University","Infinitron Peninsula",1500,"SSP",0
"state",2023-06-15,"Cobolite Coalition Calling","Cortexia",2000,"CC",373
"state",2023-06-15,"Cobolite Coalition Calling","Cortexia",2000,"DGM",392
"state",2023-06-15,"Cobolite Coalition Calling","Cortexia",2000,"PDAL",625
"state",2023-06-15,"Cobolite Coalition Calling","Cortexia",2000,"SSP",611
"state",2023-06-16,"Synapse Strategies","Cortexia",1000,"CC",129
"state",2023-06-16,"Synapse Strategies","Cortexia",1000,"DGM",236
"state",2023-06-16,"Synapse Strategies","Cortexia",1000,"PDAL",308
"state",2023-06-16,"Synapse Strategies","Cortexia",1000,"SSP",327
"state",2023-06-16,"Proudly Paid For Polling","Cortexia",1000,"CC",150
"state",2023-06-16,"Proudly Paid For Polling","Cortexia",1000,"DGM",207
"state",2023-06-16,"Proudly Paid For Polling","Cortexia",1000,"PDAL",328
"state",2023-06-16,"Proudly Paid For Polling","Cortexia",1000,"SSP",315
"state",2023-06-16,"Electropolis Elects","Electropolis",1000,"CC",257
"state",2023-06-16,"Electropolis Elects","Electropolis",1000,"DGM",352
"state",2023-06-16,"Electropolis Elects","Electropolis",1000,"PDAL",391
"state",2023-06-16,"Electropolis Elects","Electropolis",1000,"SSP",0
"state",2023-06-16,"Synapse Strategies","Cerebrica",1000,"CC",241
"state",2023-06-16,"Synapse Strategies","Cerebrica",1000,"DGM",334
"state",2023-06-16,"Synapse Strategies","Cerebrica",1000,"PDAL",323
"state",2023-06-16,"Synapse Strategies","Cerebrica",1000,"SSP",102
"state",2023-06-16,"No Province Left Behind","Infinitron Peninsula",500,"CC",190
"state",2023-06-16,"No Province Left Behind","Infinitron Peninsula",500,"DGM",174
"state",2023-06-16,"No Province Left Behind","Infinitron Peninsula",500,"PDAL",136
"state",2023-06-16,"No Province Left Behind","Infinitron Peninsula",500,"SSP",0
"state",2023-06-16,"Metaflux University","Infinitron Peninsula",1500,"CC",663
"state",2023-06-16,"Metaflux University","Infinitron Peninsula",1500,"DGM",514
"state",2023-06-16,"Metaflux University","Infinitron Peninsula",1500,"PDAL",323
"state",2023-06-16,"Metaflux University","Infinitron Peninsula",1500,"SSP",0
"state",2023-06-16,"Synapse Strategies","Neuronia",1000,"CC",25
"state",2023-06-16,"Synapse Strategies","Neuronia",1000,"DGM",210
"state",2023-06-16,"Synapse Strategies","Neuronia",1000,"PDAL",110
"state",2023-06-16,"Synapse Strategies","Neuronia",1000,"SSP",655
"regional",2023-04-10,"Big Dataland Surveys","Metaflux Realm",10000,"CC",3694
"regional",2023-04-10,"Big Dataland Surveys","Metaflux Realm",10000,"DGM",2972
"regional",2023-04-10,"Big Dataland Surveys","Metaflux Realm",10000,"PDAL",3333
"regional",2023-04-10,"Big Dataland Surveys","Metaflux Realm",10000,"SSP",0
"regional",2023-04-11,"Cobolite Coalition Calling","Circuit Confederation",2000,"CC",346
"regional",2023-04-11,"Cobolite Coalition Calling","Circuit Confederation",2000,"DGM",502
"regional",2023-04-11,"Cobolite Coalition Calling","Circuit Confederation",2000,"PDAL",1152
"regional",2023-04-11,"Cobolite Coalition Calling","Circuit Confederation",2000,"SSP",0
"regional",2023-04-13,"Big Dataland Surveys","Circuit Confederation",10000,"CC",1535
"regional",2023-04-13,"Big Dataland Surveys","Circuit Confederation",10000,"DGM",2734
"regional",2023-04-13,"Big Dataland Surveys","Circuit Confederation",10000,"PDAL",5731
"regional",2023-04-13,"Big Dataland Surveys","Circuit Confederation",10000,"SSP",0
"regional",2023-04-13,"Big Dataland Surveys","Metaflux Realm",10000,"CC",4198
"regional",2023-04-13,"Big Dataland Surveys","Metaflux Realm",10000,"DGM",2333
"regional",2023-04-13,"Big Dataland Surveys","Metaflux Realm",10000,"PDAL",3469
"regional",2023-04-13,"Big Dataland Surveys","Metaflux Realm",10000,"SSP",0
"regional",2023-04-15,"Big Dataland Surveys","Metaflux Realm",10000,"CC",4298
"regional",2023-04-15,"Big Dataland Surveys","Metaflux Realm",10000,"DGM",2515
"regional",2023-04-15,"Big Dataland Surveys","Metaflux Realm",10000,"PDAL",3188
"regional",2023-04-15,"Big Dataland Surveys","Metaflux Realm",10000,"SSP",0
"regional",2023-04-18,"Synapse Strategies","Synapse Territories",1000,"CC",153
"regional",2023-04-18,"Synapse Strategies","Synapse Territories",1000,"DGM",293
"regional",2023-04-18,"Synapse Strategies","Synapse Territories",1000,"PDAL",287
"regional",2023-04-18,"Synapse Strategies","Synapse Territories",1000,"SSP",266
"regional",2023-04-25,"Synapse Strategies","Synapse Territories",1000,"CC",138
"regional",2023-04-25,"Synapse Strategies","Synapse Territories",1000,"DGM",257
"regional",2023-04-25,"Synapse Strategies","Synapse Territories",1000,"PDAL",311
"regional",2023-04-25,"Synapse Strategies","Synapse Territories",1000,"SSP",294
"regional",2023-04-25,"Conference Board of Dataland","Synapse Territories",3000,"CC",505
"regional",2023-04-25,"Conference Board of Dataland","Synapse Territories",3000,"DGM",740
"regional",2023-04-25,"Conference Board of Dataland","Synapse Territories",3000,"PDAL",1009
"regional",2023-04-25,"Conference Board of Dataland","Synapse Territories",3000,"SSP",747
"regional",2023-04-27,"Metaflux University","Metaflux Realm",1500,"CC",601
"regional",2023-04-27,"Metaflux University","Metaflux Realm",1500,"DGM",392
"regional",2023-04-27,"Metaflux University","Metaflux Realm",1500,"PDAL",507
"regional",2023-04-27,"Metaflux University","Metaflux Realm",1500,"SSP",0
"regional",2023-05-02,"Conference Board of Dataland","Circuit Confederation",3000,"CC",591
"regional",2023-05-02,"Conference Board of Dataland","Circuit Confederation",3000,"DGM",818
"regional",2023-05-02,"Conference Board of Dataland","Circuit Confederation",3000,"PDAL",1591
"regional",2023-05-02,"Conference Board of Dataland","Circuit Confederation",3000,"SSP",0
"regional",2023-05-02,"Conference Board of Dataland","Metaflux Realm",3000,"CC",1282
"regional",2023-05-02,"Conference Board of Dataland","Metaflux Realm",3000,"DGM",708
"regional",2023-05-02,"Conference Board of Dataland","Metaflux Realm",3000,"PDAL",1010
"regional",2023-05-02,"Conference Board of Dataland","Metaflux Realm",3000,"SSP",0
"regional",2023-05-02,"Conference Board of Dataland","Synapse Territories",3000,"CC",580
"regional",2023-05-02,"Conference Board of Dataland","Synapse Territories",3000,"DGM",753
"regional",2023-05-02,"Conference Board of Dataland","Synapse Territories",3000,"PDAL",946
"regional",2023-05-02,"Conference Board of Dataland","Synapse Territories",3000,"SSP",722
"regional",2023-05-04,"Metaflux University","Metaflux Realm",1500,"CC",681
"regional",2023-05-04,"Metaflux University","Metaflux Realm",1500,"DGM",344
"regional",2023-05-04,"Metaflux University","Metaflux Realm",1500,"PDAL",475
"regional",2023-05-04,"Metaflux University","Metaflux Realm",1500,"SSP",0
"regional",2023-05-05,"Big Dataland Surveys","Metaflux Realm",10000,"CC",3649
"regional",2023-05-05,"Big Dataland Surveys","Metaflux Realm",10000,"DGM",2976
"regional",2023-05-05,"Big Dataland Surveys","Metaflux Realm",10000,"PDAL",3375
"regional",2023-05-05,"Big Dataland Surveys","Metaflux Realm",10000,"SSP",0
"regional",2023-05-09,"Conference Board of Dataland","Metaflux Realm",3000,"CC",1186
"regional",2023-05-09,"Conference Board of Dataland","Metaflux Realm",3000,"DGM",678
"regional",2023-05-09,"Conference Board of Dataland","Metaflux Realm",3000,"PDAL",1136
"regional",2023-05-09,"Conference Board of Dataland","Metaflux Realm",3000,"SSP",0
"regional",2023-05-09,"Conference Board of Dataland","Circuit Confederation",3000,"CC",483
"regional",2023-05-09,"Conference Board of Dataland","Circuit Confederation",3000,"DGM",841
"regional",2023-05-09,"Conference Board of Dataland","Circuit Confederation",3000,"PDAL",1675
"regional",2023-05-09,"Conference Board of Dataland","Circuit Confederation",3000,"SSP",0
"regional",2023-05-09,"Conference Board of Dataland","Synapse Territories",3000,"CC",503
"regional",2023-05-09,"Conference Board of Dataland","Synapse Territories",3000,"DGM",739
"regional",2023-05-09,"Conference Board of Dataland","Synapse Territories",3000,"PDAL",1064
"regional",2023-05-09,"Conference Board of Dataland","Synapse Territories",3000,"SSP",694
"regional",2023-05-10,"Dataland Register-Gazette","Synapse Territories",1500,"CC",250
"regional",2023-05-10,"Dataland Register-Gazette","Synapse Territories",1500,"DGM",424
"regional",2023-05-10,"Dataland Register-Gazette","Synapse Territories",1500,"PDAL",531
"regional",2023-05-10,"Dataland Register-Gazette","Synapse Territories",1500,"SSP",295
"regional",2023-05-15,"Proudly Paid For Polling","Circuit Confederation",1000,"CC",164
"regional",2023-05-15,"Proudly Paid For Polling","Circuit Confederation",1000,"DGM",384
"regional",2023-05-15,"Proudly Paid For Polling","Circuit Confederation",1000,"PDAL",452
"regional",2023-05-15,"Proudly Paid For Polling","Circuit Confederation",1000,"SSP",0
"regional",2023-05-16,"Conference Board of Dataland","Metaflux Realm",3000,"CC",1143
"regional",2023-05-16,"Conference Board of Dataland","Metaflux Realm",3000,"DGM",780
"regional",2023-05-16,"Conference Board of Dataland","Metaflux Realm",3000,"PDAL",1077
"regional",2023-05-16,"Conference Board of Dataland","Metaflux Realm",3000,"SSP",0
"regional",2023-05-16,"Conference Board of Dataland","Synapse Territories",3000,"CC",514
"regional",2023-05-16,"Conference Board of Dataland","Synapse Territories",3000,"DGM",847
"regional",2023-05-16,"Conference Board of Dataland","Synapse Territories",3000,"PDAL",995
"regional",2023-05-16,"Conference Board of Dataland","Synapse Territories",3000,"SSP",644
"regional",2023-05-16,"Conference Board of Dataland","Circuit Confederation",3000,"CC",454
"regional",2023-05-16,"Conference Board of Dataland","Circuit Confederation",3000,"DGM",942
"regional",2023-05-16,"Conference Board of Dataland","Circuit Confederation",3000,"PDAL",1604
"regional",2023-05-16,"Conference Board of Dataland","Circuit Confederation",3000,"SSP",0
"regional",2023-05-20,"Dataland Register-Gazette","Synapse Territories",1500,"CC",227
"regional",2023-05-20,"Dataland Register-Gazette","Synapse Territories",1500,"DGM",439
"regional",2023-05-20,"Dataland Register-Gazette","Synapse Territories",1500,"PDAL",492
"regional",2023-05-20,"Dataland Register-Gazette","Synapse Territories",1500,"SSP",343
"regional",2023-05-20,"Proudly Paid For Polling","Synapse Territories",1000,"CC",164
"regional",2023-05-20,"Proudly Paid For Polling","Synapse Territories",1000,"DGM",311
"regional",2023-05-20,"Proudly Paid For Polling","Synapse Territories",1000,"PDAL",295
"regional",2023-05-20,"Proudly Paid For Polling","Synapse Territories",1000,"SSP",231
"regional",2023-05-24,"Dataland Register-Gazette","Synapse Territories",1500,"CC",232
"regional",2023-05-24,"Dataland Register-Gazette","Synapse Territories",1500,"DGM",411
"regional",2023-05-24,"Dataland Register-Gazette","Synapse Territories",1500,"PDAL",507
"regional",2023-05-24,"Dataland Register-Gazette","Synapse Territories",1500,"SSP",350
"regional",2023-05-27,"Proudly Paid For Polling","Circuit Confederation",1000,"CC",202
"regional",2023-05-27,"Proudly Paid For Polling","Circuit Confederation",1000,"DGM",300
"regional",2023-05-27,"Proudly Paid For Polling","Circuit Confederation",1000,"PDAL",498
"regional",2023-05-27,"Proudly Paid For Polling","Circuit Confederation",1000,"SSP",0
"regional",2023-05-29,"Big Dataland Surveys","Synapse Territories",10000,"CC",1548
"regional",2023-05-29,"Big Dataland Surveys","Synapse Territories",10000,"DGM",3183
"regional",2023-05-29,"Big Dataland Surveys","Synapse Territories",10000,"PDAL",3436
"regional",2023-05-29,"Big Dataland Surveys","Synapse Territories",10000,"SSP",1833
"regional",2023-05-30,"Proudly Paid For Polling","Metaflux Realm",1000,"CC",354
"regional",2023-05-30,"Proudly Paid For Polling","Metaflux Realm",1000,"DGM",214
"regional",2023-05-30,"Proudly Paid For Polling","Metaflux Realm",1000,"PDAL",432
"regional",2023-05-30,"Proudly Paid For Polling","Metaflux Realm",1000,"SSP",0
"regional",2023-05-31,"Big Dataland Surveys","Circuit Confederation",10000,"CC",1344
"regional",2023-05-31,"Big Dataland Surveys","Circuit Confederation",10000,"DGM",3607
"regional",2023-05-31,"Big Dataland Surveys","Circuit Confederation",10000,"PDAL",5049
"regional",2023-05-31,"Big Dataland Surveys","Circuit Confederation",10000,"SSP",0
"regional",2023-05-31,"Dataland Register-Gazette","Metaflux Realm",1500,"CC",580
"regional",2023-05-31,"Dataland Register-Gazette","Metaflux Realm",1500,"DGM",360
"regional",2023-05-31,"Dataland Register-Gazette","Metaflux Realm",1500,"PDAL",561
"regional",2023-05-31,"Dataland Register-Gazette","Metaflux Realm",1500,"SSP",0
"regional",2023-06-02,"Dataland Register-Gazette","Circuit Confederation",1500,"CC",278
"regional",2023-06-02,"Dataland Register-Gazette","Circuit Confederation",1500,"DGM",475
"regional",2023-06-02,"Dataland Register-Gazette","Circuit Confederation",1500,"PDAL",747
"regional",2023-06-02,"Dataland Register-Gazette","Circuit Confederation",1500,"SSP",0
"regional",2023-06-03,"Cobolite Coalition Calling","Metaflux Realm",2000,"CC",958
"regional",2023-06-03,"Cobolite Coalition Calling","Metaflux Realm",2000,"DGM",435
"regional",2023-06-03,"Cobolite Coalition Calling","Metaflux Realm",2000,"PDAL",607
"regional",2023-06-03,"Cobolite Coalition Calling","Metaflux Realm",2000,"SSP",0
"regional",2023-06-05,"Proudly Paid For Polling","Metaflux Realm",1000,"CC",380
"regional",2023-06-05,"Proudly Paid For Polling","Metaflux Realm",1000,"DGM",251
"regional",2023-06-05,"Proudly Paid For Polling","Metaflux Realm",1000,"PDAL",369
"regional",2023-06-05,"Proudly Paid For Polling","Metaflux Realm",1000,"SSP",0
"regional",2023-06-08,"Dataland Register-Gazette","Circuit Confederation",1500,"CC",233
"regional",2023-06-08,"Dataland Register-Gazette","Circuit Confederation",1500,"DGM",487
"regional",2023-06-08,"Dataland Register-Gazette","Circuit Confederation",1500,"PDAL",780
"regional",2023-06-08,"Dataland Register-Gazette","Circuit Confederation",1500,"SSP",0
"regional",2023-06-08,"Proudly Paid For Polling","Circuit Confederation",1000,"CC",158
"regional",2023-06-08,"Proudly Paid For Polling","Circuit Confederation",1000,"DGM",253
"regional",2023-06-08,"Proudly Paid For Polling","Circuit Confederation",1000,"PDAL",589
"regional",2023-06-08,"Proudly Paid For Polling","Circuit Confederation",1000,"SSP",0
"regional",2023-06-10,"Proudly Paid For Polling","Metaflux Realm",1000,"CC",356
"regional",2023-06-10,"Proudly Paid For Polling","Metaflux Realm",1000,"DGM",230
"regional",2023-06-10,"Proudly Paid For Polling","Metaflux Realm",1000,"PDAL",414
"regional",2023-06-10,"Proudly Paid For Polling","Metaflux Realm",1000,"SSP",0
"regional",2023-06-10,"Dataland Register-Gazette","Metaflux Realm",1500,"CC",577
"regional",2023-06-10,"Dataland Register-Gazette","Metaflux Realm",1500,"DGM",371
"regional",2023-06-10,"Dataland Register-Gazette","Metaflux Realm",1500,"PDAL",552
"regional",2023-06-10,"Dataland Register-Gazette","Metaflux Realm",1500,"SSP",0
"regional",2023-06-13,"Big Dataland Surveys","Metaflux Realm",10000,"CC",3468
"regional",2023-06-13,"Big Dataland Surveys","Metaflux Realm",10000,"DGM",3394
"regional",2023-06-13,"Big Dataland Surveys","Metaflux Realm",10000,"PDAL",3138
"regional",2023-06-13,"Big Dataland Surveys","Metaflux Realm",10000,"SSP",0
"regional",2023-06-16,"Synapse Strategies","Synapse Territories",1000,"CC",166
"regional",2023-06-16,"Synapse Strategies","Synapse Territories",1000,"DGM",283
"regional",2023-06-16,"Synapse Strategies","Synapse Territories",1000,"PDAL",305
"regional",2023-06-16,"Synapse Strategies","Synapse Territories",1000,"SSP",247
"national",2023-04-04,"Dataland Daily","National",200,"CC",43
"national",2023-04-04,"Dataland Daily","National",200,"DGM",63
"national",2023-04-04,"Dataland Daily","National",200,"PDAL",78
"national",2023-04-04,"Dataland Daily","National",200,"SSP",16
"national",2023-04-05,"Dataland Daily","National",200,"CC",54
"national",2023-04-05,"Dataland Daily","National",200,"DGM",60
"national",2023-04-05,"Dataland Daily","National",200,"PDAL",78
"national",2023-04-05,"Dataland Daily","National",200,"SSP",9
"national",2023-04-06,"Dataland Daily","National",200,"CC",49
"national",2023-04-06,"Dataland Daily","National",200,"DGM",49
"national",2023-04-06,"Dataland Daily","National",200,"PDAL",88
"national",2023-04-06,"Dataland Daily","National",200,"SSP",14
"national",2023-04-07,"Dataland Daily","National",200,"CC",42
"national",2023-04-07,"Dataland Daily","National",200,"DGM",67
"national",2023-04-07,"Dataland Daily","National",200,"PDAL",84
"national",2023-04-07,"Dataland Daily","National",200,"SSP",8
"national",2023-04-08,"Dataland Daily","National",200,"CC",43
"national",2023-04-08,"Dataland Daily","National",200,"DGM",73
"national",2023-04-08,"Dataland Daily","National",200,"PDAL",69
"national",2023-04-08,"Dataland Daily","National",200,"SSP",15
"national",2023-04-09,"Dataland Daily","National",200,"CC",33
"national",2023-04-09,"Dataland Daily","National",200,"DGM",62
"national",2023-04-09,"Dataland Daily","National",200,"PDAL",94
"national",2023-04-09,"Dataland Daily","National",200,"SSP",11
"national",2023-04-10,"Dataland Daily","National",200,"CC",43
"national",2023-04-10,"Dataland Daily","National",200,"DGM",67
"national",2023-04-10,"Dataland Daily","National",200,"PDAL",82
"national",2023-04-10,"Dataland Daily","National",200,"SSP",8
"national",2023-04-11,"Dataland Daily","National",200,"CC",41
"national",2023-04-11,"Dataland Daily","National",200,"DGM",70
"national",2023-04-11,"Dataland Daily","National",200,"PDAL",80
"national",2023-04-11,"Dataland Daily","National",200,"SSP",9
"national",2023-04-12,"Dataland Daily","National",200,"CC",49
"national",2023-04-12,"Dataland Daily","National",200,"DGM",41
"national",2023-04-12,"Dataland Daily","National",200,"PDAL",93
"national",2023-04-12,"Dataland Daily","National",200,"SSP",17
"national",2023-04-13,"Dataland Daily","National",200,"CC",50
"national",2023-04-13,"Dataland Daily","National",200,"DGM",65
"national",2023-04-13,"Dataland Daily","National",200,"PDAL",79
"national",2023-04-13,"Dataland Daily","National",200,"SSP",6
"national",2023-04-14,"Dataland Daily","National",200,"CC",39
"national",2023-04-14,"Dataland Daily","National",200,"DGM",69
"national",2023-04-14,"Dataland Daily","National",200,"PDAL",81
"national",2023-04-14,"Dataland Daily","National",200,"SSP",12
"national",2023-04-15,"Dataland Daily","National",200,"CC",41
"national",2023-04-15,"Dataland Daily","National",200,"DGM",59
"national",2023-04-15,"Dataland Daily","National",200,"PDAL",94
"national",2023-04-15,"Dataland Daily","National",200,"SSP",7
