"type_of_poll","date","pollster","geography","sample_size","party","value"
"state",2005-06-08,"Dataland Register-Gazette","Cortexia",1500,"DGM",371
"state",2005-06-08,"Dataland Register-Gazette","Cortexia",1500,"PDAL",523
"state",2005-06-08,"Dataland Register-Gazette","Cortexia",1500,"SSP",430
"state",2005-06-09,"No Province Left Behind","Amperville",500,"CC",21
"state",2005-06-09,"No Province Left Behind","Amperville",500,"DGM",141
"state",2005-06-09,"No Province Left Behind","Amperville",500,"PDAL",338
"state",2005-06-09,"No Province Left Behind","Amperville",500,"SSP",0
"state",2005-06-09,"Progressive Polling","Infoglen",1000,"CC",319
"state",2005-06-09,"Progressive Polling","Infoglen",1000,"DGM",317
"state",2005-06-09,"Progressive Polling","Infoglen",1000,"PDAL",363
"state",2005-06-09,"Progressive Polling","Infoglen",1000,"SSP",0
"state",2005-06-10,"Proudly Paid For Polling","Circuiton",1000,"CC",122
"state",2005-06-10,"Proudly Paid For Polling","Circuiton",1000,"DGM",323
"state",2005-06-10,"Proudly Paid For Polling","Circuiton",1000,"PDAL",555
"state",2005-06-10,"Proudly Paid For Polling","Circuiton",1000,"SSP",0
"state",2005-06-10,"Electropolis Elects","Electropolis",1000,"CC",334
"state",2005-06-10,"Electropolis Elects","Electropolis",1000,"DGM",337
"state",2005-06-10,"Electropolis Elects","Electropolis",1000,"PDAL",329
"state",2005-06-10,"Electropolis Elects","Electropolis",1000,"SSP",0
"state",2005-06-12,"Progressive Polling","Electropolis",1000,"CC",286
"state",2005-06-12,"Progressive Polling","Electropolis",1000,"DGM",357
"state",2005-06-12,"Progressive Polling","Electropolis",1000,"PDAL",357
"state",2005-06-12,"Progressive Polling","Electropolis",1000,"SSP",0
"state",2005-06-12,"Proudly Paid For Polling","Infinitron Peninsula",1000,"CC",561
"state",2005-06-12,"Proudly Paid For Polling","Infinitron Peninsula",1000,"DGM",251
"state",2005-06-12,"Proudly Paid For Polling","Infinitron Peninsula",1000,"PDAL",188
"state",2005-06-12,"Proudly Paid For Polling","Infinitron Peninsula",1000,"SSP",0
"state",2005-06-12,"Metaflux University","Quantumridge",1500,"CC",332
"state",2005-06-12,"Metaflux University","Quantumridge",1500,"DGM",429
"state",2005-06-12,"Metaflux University","Quantumridge",1500,"PDAL",739
"state",2005-06-12,"Metaflux University","Quantumridge",1500,"SSP",0
"state",2005-06-13,"Metaflux University","Binaryshire",1500,"CC",1262
"state",2005-06-13,"Metaflux University","Binaryshire",1500,"DGM",46
"state",2005-06-13,"Metaflux University","Binaryshire",1500,"PDAL",192
"state",2005-06-13,"Metaflux University","Binaryshire",1500,"SSP",0
"state",2005-06-13,"Dataland Register-Gazette","Byteforge Domain",1500,"CC",614
"state",2005-06-13,"Dataland Register-Gazette","Byteforge Domain",1500,"DGM",146
"state",2005-06-13,"Dataland Register-Gazette","Byteforge Domain",1500,"PDAL",740
"state",2005-06-13,"Dataland Register-Gazette","Byteforge Domain",1500,"SSP",0
"state",2005-06-14,"Cobolite Coalition Calling","Neuronia",2000,"CC",97
"state",2005-06-14,"Cobolite Coalition Calling","Neuronia",2000,"DGM",395
"state",2005-06-14,"Cobolite Coalition Calling","Neuronia",2000,"PDAL",317
"state",2005-06-14,"Cobolite Coalition Calling","Neuronia",2000,"SSP",1191
"state",2005-06-15,"Dataland Register-Gazette","Infoglen",1500,"CC",522
"state",2005-06-15,"Dataland Register-Gazette","Infoglen",1500,"DGM",449
"state",2005-06-15,"Dataland Register-Gazette","Infoglen",1500,"PDAL",530
"state",2005-06-15,"Dataland Register-Gazette","Infoglen",1500,"SSP",0
"state",2005-06-16,"Proudly Paid For Polling","Byteforge Domain",1000,"CC",338
"state",2005-06-16,"Proudly Paid For Polling","Byteforge Domain",1000,"DGM",129
"state",2005-06-16,"Proudly Paid For Polling","Byteforge Domain",1000,"PDAL",533
"state",2005-06-16,"Proudly Paid For Polling","Byteforge Domain",1000,"SSP",0
"state",2005-06-16,"Dataland Register-Gazette","Cortexia",1500,"CC",192
"state",2005-06-16,"Dataland Register-Gazette","Cortexia",1500,"DGM",392
"state",2005-06-16,"Dataland Register-Gazette","Cortexia",1500,"PDAL",501
"state",2005-06-16,"Dataland Register-Gazette","Cortexia",1500,"SSP",414
"state",2005-06-17,"Synapse Strategies","Cortexia",1000,"CC",121
"state",2005-06-17,"Synapse Strategies","Cortexia",1000,"DGM",280
"state",2005-06-17,"Synapse Strategies","Cortexia",1000,"PDAL",331
"state",2005-06-17,"Synapse Strategies","Cortexia",1000,"SSP",268
"state",2005-06-17,"Cobolite Coalition Calling","Electropolis",2000,"CC",795
"state",2005-06-17,"Cobolite Coalition Calling","Electropolis",2000,"DGM",564
"state",2005-06-17,"Cobolite Coalition Calling","Electropolis",2000,"PDAL",641
"state",2005-06-17,"Cobolite Coalition Calling","Electropolis",2000,"SSP",0
"state",2005-06-17,"Cobolite Coalition Calling","Byteforge Domain",2000,"CC",905
"state",2005-06-17,"Cobolite Coalition Calling","Byteforge Domain",2000,"DGM",128
"state",2005-06-17,"Cobolite Coalition Calling","Byteforge Domain",2000,"PDAL",967
"state",2005-06-17,"Cobolite Coalition Calling","Byteforge Domain",2000,"SSP",0
"state",2005-06-17,"Synapse Strategies","Cerebrica",1000,"CC",228
"state",2005-06-17,"Synapse Strategies","Cerebrica",1000,"DGM",334
"state",2005-06-17,"Synapse Strategies","Cerebrica",1000,"PDAL",337
"state",2005-06-17,"Synapse Strategies","Cerebrica",1000,"SSP",102
"state",2005-06-17,"Electropolis Elects","Electropolis",1000,"CC",321
"state",2005-06-17,"Electropolis Elects","Electropolis",1000,"DGM",358
"state",2005-06-17,"Electropolis Elects","Electropolis",1000,"PDAL",320
"state",2005-06-17,"Electropolis Elects","Electropolis",1000,"SSP",0
"state",2005-06-17,"Proudly Paid For Polling","Electropolis",1000,"CC",257
"state",2005-06-17,"Proudly Paid For Polling","Electropolis",1000,"DGM",448
"state",2005-06-17,"Proudly Paid For Polling","Electropolis",1000,"PDAL",295
"state",2005-06-17,"Proudly Paid For Polling","Electropolis",1000,"SSP",0
"state",2005-06-17,"Synapse Strategies","Neuronia",1000,"CC",26
"state",2005-06-17,"Synapse Strategies","Neuronia",1000,"DGM",199
"state",2005-06-17,"Synapse Strategies","Neuronia",1000,"PDAL",113
"state",2005-06-17,"Synapse Strategies","Neuronia",1000,"SSP",663
"regional",2005-04-05,"Big Dataland Surveys","Metaflux Realm",10000,"CC",3306
"regional",2005-04-05,"Big Dataland Surveys","Metaflux Realm",10000,"DGM",3365
"regional",2005-04-05,"Big Dataland Surveys","Metaflux Realm",10000,"PDAL",3329
"regional",2005-04-05,"Big Dataland Surveys","Metaflux Realm",10000,"SSP",0
"regional",2005-04-06,"Big Dataland Surveys","Synapse Territories",10000,"CC",1424
"regional",2005-04-06,"Big Dataland Surveys","Synapse Territories",10000,"DGM",2916
"regional",2005-04-06,"Big Dataland Surveys","Synapse Territories",10000,"PDAL",2985
"regional",2005-04-06,"Big Dataland Surveys","Synapse Territories",10000,"SSP",2675
"regional",2005-04-10,"Big Dataland Surveys","Synapse Territories",10000,"CC",1131
"regional",2005-04-10,"Big Dataland Surveys","Synapse Territories",10000,"DGM",3816
"regional",2005-04-10,"Big Dataland Surveys","Synapse Territories",10000,"PDAL",2603
"regional",2005-04-10,"Big Dataland Surveys","Synapse Territories",10000,"SSP",2450
"regional",2005-04-26,"Conference Board of Dataland","Synapse Territories",3000,"CC",403
"regional",2005-04-26,"Conference Board of Dataland","Synapse Territories",3000,"DGM",899
"regional",2005-04-26,"Conference Board of Dataland","Synapse Territories",3000,"PDAL",892
"regional",2005-04-26,"Conference Board of Dataland","Synapse Territories",3000,"SSP",806
"regional",2005-04-28,"Cobolite Coalition Calling","Circuit Confederation",2000,"CC",504
"regional",2005-04-28,"Cobolite Coalition Calling","Circuit Confederation",2000,"DGM",379
"regional",2005-04-28,"Cobolite Coalition Calling","Circuit Confederation",2000,"PDAL",1118
"regional",2005-04-28,"Cobolite Coalition Calling","Circuit Confederation",2000,"SSP",0
"regional",2005-05-01,"Proudly Paid For Polling","Synapse Territories",1000,"CC",120
"regional",2005-05-01,"Proudly Paid For Polling","Synapse Territories",1000,"DGM",289
"regional",2005-05-01,"Proudly Paid For Polling","Synapse Territories",1000,"PDAL",346
"regional",2005-05-01,"Proudly Paid For Polling","Synapse Territories",1000,"SSP",246
"regional",2005-05-02,"Dataland Register-Gazette","Synapse Territories",1500,"CC",188
"regional",2005-05-02,"Dataland Register-Gazette","Synapse Territories",1500,"DGM",431
"regional",2005-05-02,"Dataland Register-Gazette","Synapse Territories",1500,"PDAL",494
"regional",2005-05-02,"Dataland Register-Gazette","Synapse Territories",1500,"SSP",387
"regional",2005-05-03,"Conference Board of Dataland","Synapse Territories",3000,"CC",426
"regional",2005-05-03,"Conference Board of Dataland","Synapse Territories",3000,"DGM",924
"regional",2005-05-03,"Conference Board of Dataland","Synapse Territories",3000,"PDAL",894
"regional",2005-05-03,"Conference Board of Dataland","Synapse Territories",3000,"SSP",756
"regional",2005-05-03,"Conference Board of Dataland","Circuit Confederation",3000,"CC",653
"regional",2005-05-03,"Conference Board of Dataland","Circuit Confederation",3000,"DGM",998
"regional",2005-05-03,"Conference Board of Dataland","Circuit Confederation",3000,"PDAL",1349
"regional",2005-05-03,"Conference Board of Dataland","Circuit Confederation",3000,"SSP",0
"regional",2005-05-03,"Conference Board of Dataland","Metaflux Realm",3000,"CC",1183
"regional",2005-05-03,"Conference Board of Dataland","Metaflux Realm",3000,"DGM",713
"regional",2005-05-03,"Conference Board of Dataland","Metaflux Realm",3000,"PDAL",1104
"regional",2005-05-03,"Conference Board of Dataland","Metaflux Realm",3000,"SSP",0
"regional",2005-05-04,"Dataland Register-Gazette","Metaflux Realm",1500,"CC",598
"regional",2005-05-04,"Dataland Register-Gazette","Metaflux Realm",1500,"DGM",360
"regional",2005-05-04,"Dataland Register-Gazette","Metaflux Realm",1500,"PDAL",542
"regional",2005-05-04,"Dataland Register-Gazette","Metaflux Realm",1500,"SSP",0
"regional",2005-05-07,"Proudly Paid For Polling","Synapse Territories",1000,"CC",107
"regional",2005-05-07,"Proudly Paid For Polling","Synapse Territories",1000,"DGM",300
"regional",2005-05-07,"Proudly Paid For Polling","Synapse Territories",1000,"PDAL",338
"regional",2005-05-07,"Proudly Paid For Polling","Synapse Territories",1000,"SSP",255
"regional",2005-05-08,"Proudly Paid For Polling","Synapse Territories",1000,"CC",97
"regional",2005-05-08,"Proudly Paid For Polling","Synapse Territories",1000,"DGM",353
"regional",2005-05-08,"Proudly Paid For Polling","Synapse Territories",1000,"PDAL",322
"regional",2005-05-08,"Proudly Paid For Polling","Synapse Territories",1000,"SSP",228
"regional",2005-05-09,"Dataland Register-Gazette","Metaflux Realm",1500,"CC",559
"regional",2005-05-09,"Dataland Register-Gazette","Metaflux Realm",1500,"DGM",407
"regional",2005-05-09,"Dataland Register-Gazette","Metaflux Realm",1500,"PDAL",534
"regional",2005-05-09,"Dataland Register-Gazette","Metaflux Realm",1500,"SSP",0
"regional",2005-05-10,"Conference Board of Dataland","Circuit Confederation",3000,"CC",590
"regional",2005-05-10,"Conference Board of Dataland","Circuit Confederation",3000,"DGM",865
"regional",2005-05-10,"Conference Board of Dataland","Circuit Confederation",3000,"PDAL",1545
"regional",2005-05-10,"Conference Board of Dataland","Circuit Confederation",3000,"SSP",0
"regional",2005-05-10,"Conference Board of Dataland","Metaflux Realm",3000,"CC",1079
"regional",2005-05-10,"Conference Board of Dataland","Metaflux Realm",3000,"DGM",702
"regional",2005-05-10,"Conference Board of Dataland","Metaflux Realm",3000,"PDAL",1219
"regional",2005-05-10,"Conference Board of Dataland","Metaflux Realm",3000,"SSP",0
"regional",2005-05-10,"Conference Board of Dataland","Synapse Territories",3000,"CC",406
"regional",2005-05-10,"Conference Board of Dataland","Synapse Territories",3000,"DGM",884
"regional",2005-05-10,"Conference Board of Dataland","Synapse Territories",3000,"PDAL",1060
"regional",2005-05-10,"Conference Board of Dataland","Synapse Territories",3000,"SSP",650
"regional",2005-05-12,"Proudly Paid For Polling","Metaflux Realm",1000,"CC",420
"regional",2005-05-12,"Proudly Paid For Polling","Metaflux Realm",1000,"DGM",201
"regional",2005-05-12,"Proudly Paid For Polling","Metaflux Realm",1000,"PDAL",379
"regional",2005-05-12,"Proudly Paid For Polling","Metaflux Realm",1000,"SSP",0
"regional",2005-05-13,"Proudly Paid For Polling","Synapse Territories",1000,"CC",158
"regional",2005-05-13,"Proudly Paid For Polling","Synapse Territories",1000,"DGM",287
"regional",2005-05-13,"Proudly Paid For Polling","Synapse Territories",1000,"PDAL",362
"regional",2005-05-13,"Proudly Paid For Polling","Synapse Territories",1000,"SSP",193
"regional",2005-05-13,"Big Dataland Surveys","Circuit Confederation",10000,"CC",1697
"regional",2005-05-13,"Big Dataland Surveys","Circuit Confederation",10000,"DGM",3880
"regional",2005-05-13,"Big Dataland Surveys","Circuit Confederation",10000,"PDAL",4423
"regional",2005-05-13,"Big Dataland Surveys","Circuit Confederation",10000,"SSP",0
"regional",2005-05-16,"Dataland Register-Gazette","Synapse Territories",1500,"CC",190
"regional",2005-05-16,"Dataland Register-Gazette","Synapse Territories",1500,"DGM",418
"regional",2005-05-16,"Dataland Register-Gazette","Synapse Territories",1500,"PDAL",525
"regional",2005-05-16,"Dataland Register-Gazette","Synapse Territories",1500,"SSP",367
"regional",2005-05-16,"Metaflux University","Metaflux Realm",1500,"CC",467
"regional",2005-05-16,"Metaflux University","Metaflux Realm",1500,"DGM",463
"regional",2005-05-16,"Metaflux University","Metaflux Realm",1500,"PDAL",570
"regional",2005-05-16,"Metaflux University","Metaflux Realm",1500,"SSP",0
"regional",2005-05-17,"Conference Board of Dataland","Synapse Territories",3000,"CC",391
"regional",2005-05-17,"Conference Board of Dataland","Synapse Territories",3000,"DGM",891
"regional",2005-05-17,"Conference Board of Dataland","Synapse Territories",3000,"PDAL",997
"regional",2005-05-17,"Conference Board of Dataland","Synapse Territories",3000,"SSP",721
"regional",2005-05-17,"Conference Board of Dataland","Circuit Confederation",3000,"CC",533
"regional",2005-05-17,"Conference Board of Dataland","Circuit Confederation",3000,"DGM",991
"regional",2005-05-17,"Conference Board of Dataland","Circuit Confederation",3000,"PDAL",1476
"regional",2005-05-17,"Conference Board of Dataland","Circuit Confederation",3000,"SSP",0
"regional",2005-05-17,"Conference Board of Dataland","Metaflux Realm",3000,"CC",1021
"regional",2005-05-17,"Conference Board of Dataland","Metaflux Realm",3000,"DGM",821
"regional",2005-05-17,"Conference Board of Dataland","Metaflux Realm",3000,"PDAL",1158
"regional",2005-05-17,"Conference Board of Dataland","Metaflux Realm",3000,"SSP",0
"regional",2005-05-18,"Proudly Paid For Polling","Circuit Confederation",1000,"CC",229
"regional",2005-05-18,"Proudly Paid For Polling","Circuit Confederation",1000,"DGM",320
"regional",2005-05-18,"Proudly Paid For Polling","Circuit Confederation",1000,"PDAL",451
"regional",2005-05-18,"Proudly Paid For Polling","Circuit Confederation",1000,"SSP",0
"regional",2005-05-18,"Cobolite Coalition Calling","Synapse Territories",2000,"CC",278
"regional",2005-05-18,"Cobolite Coalition Calling","Synapse Territories",2000,"DGM",526
"regional",2005-05-18,"Cobolite Coalition Calling","Synapse Territories",2000,"PDAL",659
"regional",2005-05-18,"Cobolite Coalition Calling","Synapse Territories",2000,"SSP",537
"regional",2005-05-20,"Dataland Register-Gazette","Metaflux Realm",1500,"CC",513
"regional",2005-05-20,"Dataland Register-Gazette","Metaflux Realm",1500,"DGM",376
"regional",2005-05-20,"Dataland Register-Gazette","Metaflux Realm",1500,"PDAL",611
"regional",2005-05-20,"Dataland Register-Gazette","Metaflux Realm",1500,"SSP",0
"regional",2005-05-20,"Metaflux University","Metaflux Realm",1500,"CC",512
"regional",2005-05-20,"Metaflux University","Metaflux Realm",1500,"DGM",440
"regional",2005-05-20,"Metaflux University","Metaflux Realm",1500,"PDAL",549
"regional",2005-05-20,"Metaflux University","Metaflux Realm",1500,"SSP",0
"regional",2005-05-21,"Proudly Paid For Polling","Circuit Confederation",1000,"CC",145
"regional",2005-05-21,"Proudly Paid For Polling","Circuit Confederation",1000,"DGM",404
"regional",2005-05-21,"Proudly Paid For Polling","Circuit Confederation",1000,"PDAL",451
"regional",2005-05-21,"Proudly Paid For Polling","Circuit Confederation",1000,"SSP",0
"regional",2005-05-24,"Metaflux University","Metaflux Realm",1500,"CC",538
"regional",2005-05-24,"Metaflux University","Metaflux Realm",1500,"DGM",403
"regional",2005-05-24,"Metaflux University","Metaflux Realm",1500,"PDAL",559
"regional",2005-05-24,"Metaflux University","Metaflux Realm",1500,"SSP",0
"regional",2005-05-25,"Metaflux University","Metaflux Realm",1500,"CC",415
"regional",2005-05-25,"Metaflux University","Metaflux Realm",1500,"DGM",509
"regional",2005-05-25,"Metaflux University","Metaflux Realm",1500,"PDAL",576
"regional",2005-05-25,"Metaflux University","Metaflux Realm",1500,"SSP",0
"regional",2005-05-27,"Big Dataland Surveys","Synapse Territories",10000,"CC",1353
"regional",2005-05-27,"Big Dataland Surveys","Synapse Territories",10000,"DGM",3226
"regional",2005-05-27,"Big Dataland Surveys","Synapse Territories",10000,"PDAL",2871
"regional",2005-05-27,"Big Dataland Surveys","Synapse Territories",10000,"SSP",2550
"regional",2005-05-27,"Proudly Paid For Polling","Metaflux Realm",1000,"CC",411
"regional",2005-05-27,"Proudly Paid For Polling","Metaflux Realm",1000,"DGM",230
"regional",2005-05-27,"Proudly Paid For Polling","Metaflux Realm",1000,"PDAL",359
"regional",2005-05-27,"Proudly Paid For Polling","Metaflux Realm",1000,"SSP",0
"regional",2005-05-28,"Metaflux University","Metaflux Realm",1500,"CC",551
"regional",2005-05-28,"Metaflux University","Metaflux Realm",1500,"DGM",421
"regional",2005-05-28,"Metaflux University","Metaflux Realm",1500,"PDAL",528
"regional",2005-05-28,"Metaflux University","Metaflux Realm",1500,"SSP",0
"regional",2005-05-30,"Proudly Paid For Polling","Metaflux Realm",1000,"CC",346
"regional",2005-05-30,"Proudly Paid For Polling","Metaflux Realm",1000,"DGM",240
"regional",2005-05-30,"Proudly Paid For Polling","Metaflux Realm",1000,"PDAL",413
"regional",2005-05-30,"Proudly Paid For Polling","Metaflux Realm",1000,"SSP",0
"regional",2005-05-31,"Dataland Register-Gazette","Metaflux Realm",1500,"CC",566
"regional",2005-05-31,"Dataland Register-Gazette","Metaflux Realm",1500,"DGM",321
"regional",2005-05-31,"Dataland Register-Gazette","Metaflux Realm",1500,"PDAL",613
"regional",2005-05-31,"Dataland Register-Gazette","Metaflux Realm",1500,"SSP",0
"regional",2005-06-02,"Dataland Register-Gazette","Circuit Confederation",1500,"CC",321
"regional",2005-06-02,"Dataland Register-Gazette","Circuit Confederation",1500,"DGM",455
"regional",2005-06-02,"Dataland Register-Gazette","Circuit Confederation",1500,"PDAL",724
"regional",2005-06-02,"Dataland Register-Gazette","Circuit Confederation",1500,"SSP",0
"regional",2005-06-03,"Big Dataland Surveys","Metaflux Realm",10000,"CC",3297
"regional",2005-06-03,"Big Dataland Surveys","Metaflux Realm",10000,"DGM",2831
"regional",2005-06-03,"Big Dataland Surveys","Metaflux Realm",10000,"PDAL",3872
"regional",2005-06-03,"Big Dataland Surveys","Metaflux Realm",10000,"SSP",0
"regional",2005-06-08,"Proudly Paid For Polling","Metaflux Realm",1000,"CC",330
"regional",2005-06-08,"Proudly Paid For Polling","Metaflux Realm",1000,"DGM",313
"regional",2005-06-08,"Proudly Paid For Polling","Metaflux Realm",1000,"PDAL",357
"regional",2005-06-08,"Proudly Paid For Polling","Metaflux Realm",1000,"SSP",0
"regional",2005-06-08,"Big Dataland Surveys","Circuit Confederation",10000,"CC",1963
"regional",2005-06-08,"Big Dataland Surveys","Circuit Confederation",10000,"DGM",3649
"regional",2005-06-08,"Big Dataland Surveys","Circuit Confederation",10000,"PDAL",4388
"regional",2005-06-08,"Big Dataland Surveys","Circuit Confederation",10000,"SSP",0
"regional",2005-06-09,"Metaflux University","Metaflux Realm",1500,"CC",701
"regional",2005-06-09,"Metaflux University","Metaflux Realm",1500,"DGM",343
"regional",2005-06-09,"Metaflux University","Metaflux Realm",1500,"PDAL",456
"regional",2005-06-09,"Metaflux University","Metaflux Realm",1500,"SSP",0
"regional",2005-06-10,"Proudly Paid For Polling","Metaflux Realm",1000,"CC",437
"regional",2005-06-10,"Proudly Paid For Polling","Metaflux Realm",1000,"DGM",207
"regional",2005-06-10,"Proudly Paid For Polling","Metaflux Realm",1000,"PDAL",356
"regional",2005-06-10,"Proudly Paid For Polling","Metaflux Realm",1000,"SSP",0
"regional",2005-06-14,"Cobolite Coalition Calling","Synapse Territories",2000,"CC",436
"regional",2005-06-14,"Cobolite Coalition Calling","Synapse Territories",2000,"DGM",615
"regional",2005-06-14,"Cobolite Coalition Calling","Synapse Territories",2000,"PDAL",530
"regional",2005-06-14,"Cobolite Coalition Calling","Synapse Territories",2000,"SSP",419
"regional",2005-06-14,"Big Dataland Surveys","Synapse Territories",10000,"CC",1309
"regional",2005-06-14,"Big Dataland Surveys","Synapse Territories",10000,"DGM",3444
"regional",2005-06-14,"Big Dataland Surveys","Synapse Territories",10000,"PDAL",2682
"regional",2005-06-14,"Big Dataland Surveys","Synapse Territories",10000,"SSP",2564
"regional",2005-06-15,"Big Dataland Surveys","Synapse Territories",10000,"CC",1329
"regional",2005-06-15,"Big Dataland Surveys","Synapse Territories",10000,"DGM",2901
"regional",2005-06-15,"Big Dataland Surveys","Synapse Territories",10000,"PDAL",2869
"regional",2005-06-15,"Big Dataland Surveys","Synapse Territories",10000,"SSP",2901
"regional",2005-06-16,"Big Dataland Surveys","Synapse Territories",10000,"CC",1548
"regional",2005-06-16,"Big Dataland Surveys","Synapse Territories",10000,"DGM",3203
"regional",2005-06-16,"Big Dataland Surveys","Synapse Territories",10000,"PDAL",3065
"regional",2005-06-16,"Big Dataland Surveys","Synapse Territories",10000,"SSP",2185
"regional",2005-06-17,"Proudly Paid For Polling","Circuit Confederation",1000,"CC",183
"regional",2005-06-17,"Proudly Paid For Polling","Circuit Confederation",1000,"DGM",410
"regional",2005-06-17,"Proudly Paid For Polling","Circuit Confederation",1000,"PDAL",407
"regional",2005-06-17,"Proudly Paid For Polling","Circuit Confederation",1000,"SSP",0
"regional",2005-06-17,"Big Dataland Surveys","Metaflux Realm",10000,"CC",4229
"regional",2005-06-17,"Big Dataland Surveys","Metaflux Realm",10000,"DGM",2537
"regional",2005-06-17,"Big Dataland Surveys","Metaflux Realm",10000,"PDAL",3233
"regional",2005-06-17,"Big Dataland Surveys","Metaflux Realm",10000,"SSP",0
"regional",2005-06-17,"Cobolite Coalition Calling","Synapse Territories",2000,"CC",302
"regional",2005-06-17,"Cobolite Coalition Calling","Synapse Territories",2000,"DGM",618
"regional",2005-06-17,"Cobolite Coalition Calling","Synapse Territories",2000,"PDAL",701
"regional",2005-06-17,"Cobolite Coalition Calling","Synapse Territories",2000,"SSP",378
"regional",2005-06-17,"Synapse Strategies","Synapse Territories",1000,"CC",160
"regional",2005-06-17,"Synapse Strategies","Synapse Territories",1000,"DGM",286
"regional",2005-06-17,"Synapse Strategies","Synapse Territories",1000,"PDAL",288
"regional",2005-06-17,"Synapse Strategies","Synapse Territories",1000,"SSP",265
"national",2005-04-05,"Dataland Daily","National",200,"CC",39
"national",2005-04-05,"Dataland Daily","National",200,"DGM",57
"national",2005-04-05,"Dataland Daily","National",200,"PDAL",88
"national",2005-04-05,"Dataland Daily","National",200,"SSP",16
"national",2005-04-06,"No Province Left Behind","National",500,"CC",66
"national",2005-04-06,"No Province Left Behind","National",500,"DGM",151
"national",2005-04-06,"No Province Left Behind","National",500,"PDAL",238
"national",2005-04-06,"No Province Left Behind","National",500,"SSP",45
"national",2005-04-06,"Dataland Daily","National",200,"CC",43
"national",2005-04-06,"Dataland Daily","National",200,"DGM",61
"national",2005-04-06,"Dataland Daily","National",200,"PDAL",84
"national",2005-04-06,"Dataland Daily","National",200,"SSP",13
"national",2005-04-07,"Dataland Daily","National",200,"CC",39
"national",2005-04-07,"Dataland Daily","National",200,"DGM",63
"national",2005-04-07,"Dataland Daily","National",200,"PDAL",88
"national",2005-04-07,"Dataland Daily","National",200,"SSP",10
"national",2005-04-08,"Dataland Daily","National",200,"CC",55
"national",2005-04-08,"Dataland Daily","National",200,"DGM",62
"national",2005-04-08,"Dataland Daily","National",200,"PDAL",72
"national",2005-04-08,"Dataland Daily","National",200,"SSP",11
"national",2005-04-09,"Dataland Daily","National",200,"CC",43
"national",2005-04-09,"Dataland Daily","National",200,"DGM",48
"national",2005-04-09,"Dataland Daily","National",200,"PDAL",99
"national",2005-04-09,"Dataland Daily","National",200,"SSP",9
"national",2005-04-10,"Dataland Daily","National",200,"CC",46
"national",2005-04-10,"Dataland Daily","National",200,"DGM",80
"national",2005-04-10,"Dataland Daily","National",200,"PDAL",61
"national",2005-04-10,"Dataland Daily","National",200,"SSP",13
"national",2005-04-11,"Dataland Daily","National",200,"CC",32
"national",2005-04-11,"Dataland Daily","National",200,"DGM",69
"national",2005-04-11,"Dataland Daily","National",200,"PDAL",94
"national",2005-04-11,"Dataland Daily","National",200,"SSP",5
"national",2005-04-12,"Dataland Daily","National",200,"CC",52
"national",2005-04-12,"Dataland Daily","National",200,"DGM",54
"national",2005-04-12,"Dataland Daily","National",200,"PDAL",77
"national",2005-04-12,"Dataland Daily","National",200,"SSP",16
"national",2005-04-13,"Dataland Daily","National",200,"CC",49
"national",2005-04-13,"Dataland Daily","National",200,"DGM",77
"national",2005-04-13,"Dataland Daily","National",200,"PDAL",55
"national",2005-04-13,"Dataland Daily","National",200,"SSP",19
"national",2005-04-14,"Dataland Daily","National",200,"CC",42
"national",2005-04-14,"Dataland Daily","National",200,"DGM",76
"national",2005-04-14,"Dataland Daily","National",200,"PDAL",71
"national",2005-04-14,"Dataland Daily","National",200,"SSP",11
"national",2005-04-15,"Dataland Daily","National",200,"CC",48
"national",2005-04-15,"Dataland Daily","National",200,"DGM",44
"national",2005-04-15,"Dataland Daily","National",200,"PDAL",97
"national",2005-04-15,"Dataland Daily","National",200,"SSP",11
"national",2005-04-16,"Dataland Daily","National",200,"CC",48
"national",2005-04-16,"Dataland Daily","National",200,"DGM",56
"national",2005-04-16,"Dataland Daily","National",200,"PDAL",90
"national",2005-04-16,"Dataland Daily","National",200,"SSP",6
"national",2005-04-17,"Dataland Daily","National",200,"CC",34
"national",2005-04-17,"Dataland Daily","National",200,"DGM",72
"national",2005-04-17,"Dataland Daily","National",200,"PDAL",82
"national",2005-04-17,"Dataland Daily","National",200,"SSP",12
"national",2005-04-18,"Dataland Daily","National",200,"CC",49
"national",2005-04-18,"Dataland Daily","National",200,"DGM",64
"national",2005-04-18,"Dataland Daily","National",200,"PDAL",82
"national",2005-04-18,"Dataland Daily","National",200,"SSP",5
"national",2005-04-19,"Dataland Daily","National",200,"CC",52
"national",2005-04-19,"Dataland Daily","National",200,"DGM",62
"national",2005-04-19,"Dataland Daily","National",200,"PDAL",75
"national",2005-04-19,"Dataland Daily","National",200,"SSP",11
"national",2005-04-20,"No Province Left Behind","National",500,"CC",105
"national",2005-04-20,"No Province Left Behind","National",500,"DGM",144
"national",2005-04-20,"No Province Left Behind","National",500,"PDAL",227
"national",2005-04-20,"No Province Left Behind","National",500,"SSP",25
"national",2005-04-20,"Dataland Daily","National",200,"CC",38
"national",2005-04-20,"Dataland Daily","National",200,"DGM",62
"national",2005-04-20,"Dataland Daily","National",200,"PDAL",91
"national",2005-04-20,"Dataland Daily","National",200,"SSP",10
"national",2005-04-21,"Dataland Daily","National",200,"CC",45
"national",2005-04-21,"Dataland Daily","National",200,"DGM",58
"national",2005-04-21,"Dataland Daily","National",200,"PDAL",86
