"type_of_poll","date","pollster","geography","sample_size","party","value"
"state",2019-06-07,"Electropolis Elects","Electropolis",1000,"PDAL",380
"state",2019-06-07,"Electropolis Elects","Electropolis",1000,"SSP",0
"state",2019-06-07,"Progressive Polling","Infoglen",1000,"CC",210
"state",2019-06-07,"Progressive Polling","Infoglen",1000,"DGM",321
"state",2019-06-07,"Progressive Polling","Infoglen",1000,"PDAL",469
"state",2019-06-07,"Progressive Polling","Infoglen",1000,"SSP",0
"state",2019-06-08,"Synapse Strategies","Neuronia",1000,"CC",27
"state",2019-06-08,"Synapse Strategies","Neuronia",1000,"DGM",258
"state",2019-06-08,"Synapse Strategies","Neuronia",1000,"PDAL",152
"state",2019-06-08,"Synapse Strategies","Neuronia",1000,"SSP",563
"state",2019-06-08,"Metaflux University","Byteforge Domain",1500,"CC",483
"state",2019-06-08,"Metaflux University","Byteforge Domain",1500,"DGM",225
"state",2019-06-08,"Metaflux University","Byteforge Domain",1500,"PDAL",792
"state",2019-06-08,"Metaflux University","Byteforge Domain",1500,"SSP",0
"state",2019-06-09,"Dataland Register-Gazette","Electropolis",1500,"CC",413
"state",2019-06-09,"Dataland Register-Gazette","Electropolis",1500,"DGM",528
"state",2019-06-09,"Dataland Register-Gazette","Electropolis",1500,"PDAL",559
"state",2019-06-09,"Dataland Register-Gazette","Electropolis",1500,"SSP",0
"state",2019-06-09,"Cobolite Coalition Calling","Electropolis",2000,"CC",751
"state",2019-06-09,"Cobolite Coalition Calling","Electropolis",2000,"DGM",607
"state",2019-06-09,"Cobolite Coalition Calling","Electropolis",2000,"PDAL",642
"state",2019-06-09,"Cobolite Coalition Calling","Electropolis",2000,"SSP",0
"state",2019-06-09,"Proudly Paid For Polling","Circuiton",1000,"CC",78
"state",2019-06-09,"Proudly Paid For Polling","Circuiton",1000,"DGM",477
"state",2019-06-09,"Proudly Paid For Polling","Circuiton",1000,"PDAL",445
"state",2019-06-09,"Proudly Paid For Polling","Circuiton",1000,"SSP",0
"state",2019-06-10,"Progressive Polling","Cerebrica",1000,"CC",146
"state",2019-06-10,"Progressive Polling","Cerebrica",1000,"DGM",424
"state",2019-06-10,"Progressive Polling","Cerebrica",1000,"PDAL",385
"state",2019-06-10,"Progressive Polling","Cerebrica",1000,"SSP",45
"state",2019-06-10,"Proudly Paid For Polling","Electropolis",1000,"CC",234
"state",2019-06-10,"Proudly Paid For Polling","Electropolis",1000,"DGM",371
"state",2019-06-10,"Proudly Paid For Polling","Electropolis",1000,"PDAL",395
"state",2019-06-10,"Proudly Paid For Polling","Electropolis",1000,"SSP",0
"state",2019-06-10,"Metaflux University","Quantumridge",1500,"CC",246
"state",2019-06-10,"Metaflux University","Quantumridge",1500,"DGM",541
"state",2019-06-10,"Metaflux University","Quantumridge",1500,"PDAL",713
"state",2019-06-10,"Metaflux University","Quantumridge",1500,"SSP",0
"state",2019-06-10,"Proudly Paid For Polling","Binaryshire",1000,"CC",829
"state",2019-06-10,"Proudly Paid For Polling","Binaryshire",1000,"DGM",34
"state",2019-06-10,"Proudly Paid For Polling","Binaryshire",1000,"PDAL",137
"state",2019-06-10,"Proudly Paid For Polling","Binaryshire",1000,"SSP",0
"state",2019-06-11,"Synapse Strategies","Cortexia",1000,"CC",122
"state",2019-06-11,"Synapse Strategies","Cortexia",1000,"DGM",289
"state",2019-06-11,"Synapse Strategies","Cortexia",1000,"PDAL",338
"state",2019-06-11,"Synapse Strategies","Cortexia",1000,"SSP",251
"state",2019-06-12,"Proudly Paid For Polling","Cortexia",1000,"CC",121
"state",2019-06-12,"Proudly Paid For Polling","Cortexia",1000,"DGM",361
"state",2019-06-12,"Proudly Paid For Polling","Cortexia",1000,"PDAL",330
"state",2019-06-12,"Proudly Paid For Polling","Cortexia",1000,"SSP",188
"state",2019-06-13,"Progressive Polling","Circuiton",1000,"CC",54
"state",2019-06-13,"Progressive Polling","Circuiton",1000,"DGM",499
"state",2019-06-13,"Progressive Polling","Circuiton",1000,"PDAL",447
"state",2019-06-13,"Progressive Polling","Circuiton",1000,"SSP",0
"state",2019-06-13,"Proudly Paid For Polling","Byteforge Domain",1000,"CC",271
"state",2019-06-13,"Proudly Paid For Polling","Byteforge Domain",1000,"DGM",143
"state",2019-06-13,"Proudly Paid For Polling","Byteforge Domain",1000,"PDAL",586
"state",2019-06-13,"Proudly Paid For Polling","Byteforge Domain",1000,"SSP",0
"state",2019-06-13,"Dataland Register-Gazette","Cerebrica",1500,"CC",254
"state",2019-06-13,"Dataland Register-Gazette","Cerebrica",1500,"DGM",696
"state",2019-06-13,"Dataland Register-Gazette","Cerebrica",1500,"PDAL",474
"state",2019-06-13,"Dataland Register-Gazette","Cerebrica",1500,"SSP",76
"state",2019-06-13,"No Province Left Behind","Quantumridge",500,"CC",69
"state",2019-06-13,"No Province Left Behind","Quantumridge",500,"DGM",171
"state",2019-06-13,"No Province Left Behind","Quantumridge",500,"PDAL",260
"state",2019-06-13,"No Province Left Behind","Quantumridge",500,"SSP",0
"state",2019-06-14,"Synapse Strategies","Cerebrica",1000,"CC",159
"state",2019-06-14,"Synapse Strategies","Cerebrica",1000,"DGM",486
"state",2019-06-14,"Synapse Strategies","Cerebrica",1000,"PDAL",293
"state",2019-06-14,"Synapse Strategies","Cerebrica",1000,"SSP",62
"state",2019-06-14,"Progressive Polling","Voltagea",1000,"CC",81
"state",2019-06-14,"Progressive Polling","Voltagea",1000,"DGM",344
"state",2019-06-14,"Progressive Polling","Voltagea",1000,"PDAL",576
"state",2019-06-14,"Progressive Polling","Voltagea",1000,"SSP",0
"state",2019-06-14,"Metaflux University","Byteforge Domain",1500,"CC",429
"state",2019-06-14,"Metaflux University","Byteforge Domain",1500,"DGM",278
"state",2019-06-14,"Metaflux University","Byteforge Domain",1500,"PDAL",793
"state",2019-06-14,"Metaflux University","Byteforge Domain",1500,"SSP",0
"state",2019-06-14,"Dataland Register-Gazette","Cerebrica",1500,"CC",233
"state",2019-06-14,"Dataland Register-Gazette","Cerebrica",1500,"DGM",684
"state",2019-06-14,"Dataland Register-Gazette","Cerebrica",1500,"PDAL",498
"state",2019-06-14,"Dataland Register-Gazette","Cerebrica",1500,"SSP",85
"state",2019-06-14,"Synapse Strategies","Cortexia",1000,"CC",120
"state",2019-06-14,"Synapse Strategies","Cortexia",1000,"DGM",336
"state",2019-06-14,"Synapse Strategies","Cortexia",1000,"PDAL",310
"state",2019-06-14,"Synapse Strategies","Cortexia",1000,"SSP",234
"state",2019-06-14,"Dataland Register-Gazette","Cortexia",1500,"CC",163
"state",2019-06-14,"Dataland Register-Gazette","Cortexia",1500,"DGM",460
"state",2019-06-14,"Dataland Register-Gazette","Cortexia",1500,"PDAL",546
"state",2019-06-14,"Dataland Register-Gazette","Cortexia",1500,"SSP",331
"state",2019-06-14,"Electropolis Elects","Electropolis",1000,"CC",250
"state",2019-06-14,"Electropolis Elects","Electropolis",1000,"DGM",364
"state",2019-06-14,"Electropolis Elects","Electropolis",1000,"PDAL",386
"state",2019-06-14,"Electropolis Elects","Electropolis",1000,"SSP",0
"state",2019-06-14,"Proudly Paid For Polling","Electropolis",1000,"CC",317
"state",2019-06-14,"Proudly Paid For Polling","Electropolis",1000,"DGM",382
"state",2019-06-14,"Proudly Paid For Polling","Electropolis",1000,"PDAL",301
"state",2019-06-14,"Proudly Paid For Polling","Electropolis",1000,"SSP",0
"state",2019-06-14,"Synapse Strategies","Neuronia",1000,"CC",22
"state",2019-06-14,"Synapse Strategies","Neuronia",1000,"DGM",257
"state",2019-06-14,"Synapse Strategies","Neuronia",1000,"PDAL",118
"state",2019-06-14,"Synapse Strategies","Neuronia",1000,"SSP",602
"state",2019-06-14,"Metaflux University","Quantumridge",1500,"CC",154
"state",2019-06-14,"Metaflux University","Quantumridge",1500,"DGM",527
"state",2019-06-14,"Metaflux University","Quantumridge",1500,"PDAL",819
"state",2019-06-14,"Metaflux University","Quantumridge",1500,"SSP",0
"regional",2019-04-04,"Big Dataland Surveys","Circuit Confederation",10000,"CC",995
"regional",2019-04-04,"Big Dataland Surveys","Circuit Confederation",10000,"DGM",3285
"regional",2019-04-04,"Big Dataland Surveys","Circuit Confederation",10000,"PDAL",5719
"regional",2019-04-04,"Big Dataland Surveys","Circuit Confederation",10000,"SSP",0
"regional",2019-04-07,"Big Dataland Surveys","Circuit Confederation",10000,"CC",1321
"regional",2019-04-07,"Big Dataland Surveys","Circuit Confederation",10000,"DGM",3833
"regional",2019-04-07,"Big Dataland Surveys","Circuit Confederation",10000,"PDAL",4845
"regional",2019-04-07,"Big Dataland Surveys","Circuit Confederation",10000,"SSP",0
"regional",2019-04-08,"Big Dataland Surveys","Synapse Territories",10000,"CC",1161
"regional",2019-04-08,"Big Dataland Surveys","Synapse Territories",10000,"DGM",3529
"regional",2019-04-08,"Big Dataland Surveys","Synapse Territories",10000,"PDAL",2978
"regional",2019-04-08,"Big Dataland Surveys","Synapse Territories",10000,"SSP",2333
"regional",2019-04-09,"Big Dataland Surveys","Circuit Confederation",10000,"CC",1471
"regional",2019-04-09,"Big Dataland Surveys","Circuit Confederation",10000,"DGM",3486
"regional",2019-04-09,"Big Dataland Surveys","Circuit Confederation",10000,"PDAL",5043
"regional",2019-04-09,"Big Dataland Surveys","Circuit Confederation",10000,"SSP",0
"regional",2019-04-18,"Cobolite Coalition Calling","Synapse Territories",2000,"CC",419
"regional",2019-04-18,"Cobolite Coalition Calling","Synapse Territories",2000,"DGM",692
"regional",2019-04-18,"Cobolite Coalition Calling","Synapse Territories",2000,"PDAL",549
"regional",2019-04-18,"Cobolite Coalition Calling","Synapse Territories",2000,"SSP",340
"regional",2019-04-19,"Big Dataland Surveys","Synapse Territories",10000,"CC",1285
"regional",2019-04-19,"Big Dataland Surveys","Synapse Territories",10000,"DGM",3808
"regional",2019-04-19,"Big Dataland Surveys","Synapse Territories",10000,"PDAL",2967
"regional",2019-04-19,"Big Dataland Surveys","Synapse Territories",10000,"SSP",1939
"regional",2019-04-21,"Big Dataland Surveys","Synapse Territories",10000,"CC",1327
"regional",2019-04-21,"Big Dataland Surveys","Synapse Territories",10000,"DGM",3088
"regional",2019-04-21,"Big Dataland Surveys","Synapse Territories",10000,"PDAL",3462
"regional",2019-04-21,"Big Dataland Surveys","Synapse Territories",10000,"SSP",2123
"regional",2019-04-23,"Conference Board of Dataland","Synapse Territories",3000,"CC",395
"regional",2019-04-23,"Conference Board of Dataland","Synapse Territories",3000,"DGM",977
"regional",2019-04-23,"Conference Board of Dataland","Synapse Territories",3000,"PDAL",977
"regional",2019-04-23,"Conference Board of Dataland","Synapse Territories",3000,"SSP",650
"regional",2019-04-27,"Cobolite Coalition Calling","Synapse Territories",2000,"CC",328
"regional",2019-04-27,"Cobolite Coalition Calling","Synapse Territories",2000,"DGM",628
"regional",2019-04-27,"Cobolite Coalition Calling","Synapse Territories",2000,"PDAL",552
"regional",2019-04-27,"Cobolite Coalition Calling","Synapse Territories",2000,"SSP",492
"regional",2019-04-28,"Big Dataland Surveys","Circuit Confederation",10000,"CC",1501
"regional",2019-04-28,"Big Dataland Surveys","Circuit Confederation",10000,"DGM",3916
"regional",2019-04-28,"Big Dataland Surveys","Circuit Confederation",10000,"PDAL",4584
"regional",2019-04-28,"Big Dataland Surveys","Circuit Confederation",10000,"SSP",0
"regional",2019-04-30,"Conference Board of Dataland","Circuit Confederation",3000,"CC",584
"regional",2019-04-30,"Conference Board of Dataland","Circuit Confederation",3000,"DGM",946
"regional",2019-04-30,"Conference Board of Dataland","Circuit Confederation",3000,"PDAL",1469
"regional",2019-04-30,"Conference Board of Dataland","Circuit Confederation",3000,"SSP",0
"regional",2019-04-30,"Conference Board of Dataland","Metaflux Realm",3000,"CC",1007
"regional",2019-04-30,"Conference Board of Dataland","Metaflux Realm",3000,"DGM",865
"regional",2019-04-30,"Conference Board of Dataland","Metaflux Realm",3000,"PDAL",1128
"regional",2019-04-30,"Conference Board of Dataland","Metaflux Realm",3000,"SSP",0
"regional",2019-04-30,"Conference Board of Dataland","Synapse Territories",3000,"CC",441
"regional",2019-04-30,"Conference Board of Dataland","Synapse Territories",3000,"DGM",1015
"regional",2019-04-30,"Conference Board of Dataland","Synapse Territories",3000,"PDAL",930
"regional",2019-04-30,"Conference Board of Dataland","Synapse Territories",3000,"SSP",614
"regional",2019-05-01,"Proudly Paid For Polling","Circuit Confederation",1000,"CC",230
"regional",2019-05-01,"Proudly Paid For Polling","Circuit Confederation",1000,"DGM",313
"regional",2019-05-01,"Proudly Paid For Polling","Circuit Confederation",1000,"PDAL",457
"regional",2019-05-01,"Proudly Paid For Polling","Circuit Confederation",1000,"SSP",0
"regional",2019-05-01,"Dataland Register-Gazette","Circuit Confederation",1500,"CC",231
"regional",2019-05-01,"Dataland Register-Gazette","Circuit Confederation",1500,"DGM",532
"regional",2019-05-01,"Dataland Register-Gazette","Circuit Confederation",1500,"PDAL",737
"regional",2019-05-01,"Dataland Register-Gazette","Circuit Confederation",1500,"SSP",0
"regional",2019-05-05,"Cobolite Coalition Calling","Circuit Confederation",2000,"CC",627
"regional",2019-05-05,"Cobolite Coalition Calling","Circuit Confederation",2000,"DGM",487
"regional",2019-05-05,"Cobolite Coalition Calling","Circuit Confederation",2000,"PDAL",886
"regional",2019-05-05,"Cobolite Coalition Calling","Circuit Confederation",2000,"SSP",0
"regional",2019-05-06,"Dataland Register-Gazette","Circuit Confederation",1500,"CC",275
"regional",2019-05-06,"Dataland Register-Gazette","Circuit Confederation",1500,"DGM",473
"regional",2019-05-06,"Dataland Register-Gazette","Circuit Confederation",1500,"PDAL",752
"regional",2019-05-06,"Dataland Register-Gazette","Circuit Confederation",1500,"SSP",0
"regional",2019-05-07,"Conference Board of Dataland","Circuit Confederation",3000,"CC",502
"regional",2019-05-07,"Conference Board of Dataland","Circuit Confederation",3000,"DGM",950
"regional",2019-05-07,"Conference Board of Dataland","Circuit Confederation",3000,"PDAL",1548
"regional",2019-05-07,"Conference Board of Dataland","Circuit Confederation",3000,"SSP",0
"regional",2019-05-07,"Conference Board of Dataland","Metaflux Realm",3000,"CC",882
"regional",2019-05-07,"Conference Board of Dataland","Metaflux Realm",3000,"DGM",892
"regional",2019-05-07,"Conference Board of Dataland","Metaflux Realm",3000,"PDAL",1226
"regional",2019-05-07,"Conference Board of Dataland","Metaflux Realm",3000,"SSP",0
"regional",2019-05-07,"Conference Board of Dataland","Synapse Territories",3000,"CC",420
"regional",2019-05-07,"Conference Board of Dataland","Synapse Territories",3000,"DGM",939
"regional",2019-05-07,"Conference Board of Dataland","Synapse Territories",3000,"PDAL",1079
"regional",2019-05-07,"Conference Board of Dataland","Synapse Territories",3000,"SSP",563
"regional",2019-05-08,"Metaflux University","Metaflux Realm",1500,"CC",478
"regional",2019-05-08,"Metaflux University","Metaflux Realm",1500,"DGM",489
"regional",2019-05-08,"Metaflux University","Metaflux Realm",1500,"PDAL",533
"regional",2019-05-08,"Metaflux University","Metaflux Realm",1500,"SSP",0
"regional",2019-05-08,"Dataland Register-Gazette","Synapse Territories",1500,"CC",188
"regional",2019-05-08,"Dataland Register-Gazette","Synapse Territories",1500,"DGM",516
"regional",2019-05-08,"Dataland Register-Gazette","Synapse Territories",1500,"PDAL",533
"regional",2019-05-08,"Dataland Register-Gazette","Synapse Territories",1500,"SSP",264
"regional",2019-05-10,"Proudly Paid For Polling","Circuit Confederation",1000,"CC",214
"regional",2019-05-10,"Proudly Paid For Polling","Circuit Confederation",1000,"DGM",299
"regional",2019-05-10,"Proudly Paid For Polling","Circuit Confederation",1000,"PDAL",486
"regional",2019-05-10,"Proudly Paid For Polling","Circuit Confederation",1000,"SSP",0
"regional",2019-05-10,"Big Dataland Surveys","Synapse Territories",10000,"CC",1281
"regional",2019-05-10,"Big Dataland Surveys","Synapse Territories",10000,"DGM",3742
"regional",2019-05-10,"Big Dataland Surveys","Synapse Territories",10000,"PDAL",3018
"regional",2019-05-10,"Big Dataland Surveys","Synapse Territories",10000,"SSP",1960
"regional",2019-05-13,"Synapse Strategies","Synapse Territories",1000,"CC",134
"regional",2019-05-13,"Synapse Strategies","Synapse Territories",1000,"DGM",309
"regional",2019-05-13,"Synapse Strategies","Synapse Territories",1000,"PDAL",323
"regional",2019-05-13,"Synapse Strategies","Synapse Territories",1000,"SSP",234
"regional",2019-05-14,"Conference Board of Dataland","Metaflux Realm",3000,"CC",843
"regional",2019-05-14,"Conference Board of Dataland","Metaflux Realm",3000,"DGM",997
"regional",2019-05-14,"Conference Board of Dataland","Metaflux Realm",3000,"PDAL",1160
"regional",2019-05-14,"Conference Board of Dataland","Metaflux Realm",3000,"SSP",0
"regional",2019-05-14,"Dataland Register-Gazette","Circuit Confederation",1500,"CC",241
"regional",2019-05-14,"Dataland Register-Gazette","Circuit Confederation",1500,"DGM",512
"regional",2019-05-14,"Dataland Register-Gazette","Circuit Confederation",1500,"PDAL",747
"regional",2019-05-14,"Dataland Register-Gazette","Circuit Confederation",1500,"SSP",0
"regional",2019-05-14,"Conference Board of Dataland","Circuit Confederation",3000,"CC",538
"regional",2019-05-14,"Conference Board of Dataland","Circuit Confederation",3000,"DGM",970
"regional",2019-05-14,"Conference Board of Dataland","Circuit Confederation",3000,"PDAL",1492
"regional",2019-05-14,"Conference Board of Dataland","Circuit Confederation",3000,"SSP",0
"regional",2019-05-14,"Conference Board of Dataland","Synapse Territories",3000,"CC",391
"regional",2019-05-14,"Conference Board of Dataland","Synapse Territories",3000,"DGM",1056
"regional",2019-05-14,"Conference Board of Dataland","Synapse Territories",3000,"PDAL",1013
"regional",2019-05-14,"Conference Board of Dataland","Synapse Territories",3000,"SSP",539
"regional",2019-05-16,"Dataland Register-Gazette","Metaflux Realm",1500,"CC",426
"regional",2019-05-16,"Dataland Register-Gazette","Metaflux Realm",1500,"DGM",480
"regional",2019-05-16,"Dataland Register-Gazette","Metaflux Realm",1500,"PDAL",594
"regional",2019-05-16,"Dataland Register-Gazette","Metaflux Realm",1500,"SSP",0
"regional",2019-05-16,"Proudly Paid For Polling","Synapse Territories",1000,"CC",146
"regional",2019-05-16,"Proudly Paid For Polling","Synapse Territories",1000,"DGM",378
"regional",2019-05-16,"Proudly Paid For Polling","Synapse Territories",1000,"PDAL",298
"regional",2019-05-16,"Proudly Paid For Polling","Synapse Territories",1000,"SSP",178
"regional",2019-05-18,"Dataland Register-Gazette","Circuit Confederation",1500,"CC",235
"regional",2019-05-18,"Dataland Register-Gazette","Circuit Confederation",1500,"DGM",465
"regional",2019-05-18,"Dataland Register-Gazette","Circuit Confederation",1500,"PDAL",800
"regional",2019-05-18,"Dataland Register-Gazette","Circuit Confederation",1500,"SSP",0
"regional",2019-05-20,"Synapse Strategies","Synapse Territories",1000,"CC",135
"regional",2019-05-20,"Synapse Strategies","Synapse Territories",1000,"DGM",363
"regional",2019-05-20,"Synapse Strategies","Synapse Territories",1000,"PDAL",308
"regional",2019-05-20,"Synapse Strategies","Synapse Territories",1000,"SSP",195
"regional",2019-05-22,"Dataland Register-Gazette","Circuit Confederation",1500,"CC",252
"regional",2019-05-22,"Dataland Register-Gazette","Circuit Confederation",1500,"DGM",499
"regional",2019-05-22,"Dataland Register-Gazette","Circuit Confederation",1500,"PDAL",749
"regional",2019-05-22,"Dataland Register-Gazette","Circuit Confederation",1500,"SSP",0
"regional",2019-05-22,"Cobolite Coalition Calling","Metaflux Realm",2000,"CC",762
"regional",2019-05-22,"Cobolite Coalition Calling","Metaflux Realm",2000,"DGM",563
"regional",2019-05-22,"Cobolite Coalition Calling","Metaflux Realm",2000,"PDAL",675
"regional",2019-05-22,"Cobolite Coalition Calling","Metaflux Realm",2000,"SSP",0
"regional",2019-05-27,"Proudly Paid For Polling","Synapse Territories",1000,"CC",162
"regional",2019-05-27,"Proudly Paid For Polling","Synapse Territories",1000,"DGM",361
"regional",2019-05-27,"Proudly Paid For Polling","Synapse Territories",1000,"PDAL",294
"regional",2019-05-27,"Proudly Paid For Polling","Synapse Territories",1000,"SSP",182
"regional",2019-05-27,"Proudly Paid For Polling","Circuit Confederation",1000,"CC",226
"regional",2019-05-27,"Proudly Paid For Polling","Circuit Confederation",1000,"DGM",296
"regional",2019-05-27,"Proudly Paid For Polling","Circuit Confederation",1000,"PDAL",478
"regional",2019-05-27,"Proudly Paid For Polling","Circuit Confederation",1000,"SSP",0
"regional",2019-05-28,"Big Dataland Surveys","Metaflux Realm",10000,"CC",2672
"regional",2019-05-28,"Big Dataland Surveys","Metaflux Realm",10000,"DGM",3692
"regional",2019-05-28,"Big Dataland Surveys","Metaflux Realm",10000,"PDAL",3636
"regional",2019-05-28,"Big Dataland Surveys","Metaflux Realm",10000,"SSP",0
"regional",2019-05-28,"Dataland Register-Gazette","Synapse Territories",1500,"CC",192
"regional",2019-05-28,"Dataland Register-Gazette","Synapse Territories",1500,"DGM",497
"regional",2019-05-28,"Dataland Register-Gazette","Synapse Territories",1500,"PDAL",529
"regional",2019-05-28,"Dataland Register-Gazette","Synapse Territories",1500,"SSP",283
"regional",2019-05-30,"Big Dataland Surveys","Synapse Territories",10000,"CC",977
"regional",2019-05-30,"Big Dataland Surveys","Synapse Territories",10000,"DGM",3453
"regional",2019-05-30,"Big Dataland Surveys","Synapse Territories",10000,"PDAL",3561
"regional",2019-05-30,"Big Dataland Surveys","Synapse Territories",10000,"SSP",2009
"regional",2019-06-01,"Dataland Register-Gazette","Circuit Confederation",1500,"CC",247
"regional",2019-06-01,"Dataland Register-Gazette","Circuit Confederation",1500,"DGM",492
"regional",2019-06-01,"Dataland Register-Gazette","Circuit Confederation",1500,"PDAL",761
"regional",2019-06-01,"Dataland Register-Gazette","Circuit Confederation",1500,"SSP",0
"regional",2019-06-02,"Metaflux University","Metaflux Realm",1500,"CC",455
"regional",2019-06-02,"Metaflux University","Metaflux Realm",1500,"DGM",416
"regional",2019-06-02,"Metaflux University","Metaflux Realm",1500,"PDAL",629
"regional",2019-06-02,"Metaflux University","Metaflux Realm",1500,"SSP",0
"regional",2019-06-05,"Dataland Register-Gazette","Circuit Confederation",1500,"CC",255
"regional",2019-06-05,"Dataland Register-Gazette","Circuit Confederation",1500,"DGM",527
"regional",2019-06-05,"Dataland Register-Gazette","Circuit Confederation",1500,"PDAL",718
"regional",2019-06-05,"Dataland Register-Gazette","Circuit Confederation",1500,"SSP",0
"regional",2019-06-07,"Proudly Paid For Polling","Circuit Confederation",1000,"CC",165
"regional",2019-06-07,"Proudly Paid For Polling","Circuit Confederation",1000,"DGM",396
"regional",2019-06-07,"Proudly Paid For Polling","Circuit Confederation",1000,"PDAL",439
"regional",2019-06-07,"Proudly Paid For Polling","Circuit Confederation",1000,"SSP",0
"regional",2019-06-08,"Dataland Register-Gazette","Synapse Territories",1500,"CC",188
"regional",2019-06-08,"Dataland Register-Gazette","Synapse Territories",1500,"DGM",504
"regional",2019-06-08,"Dataland Register-Gazette","Synapse Territories",1500,"PDAL",487
"regional",2019-06-08,"Dataland Register-Gazette","Synapse Territories",1500,"SSP",322
"regional",2019-06-11,"Metaflux University","Metaflux Realm",1500,"CC",456
"regional",2019-06-11,"Metaflux University","Metaflux Realm",1500,"DGM",495
"regional",2019-06-11,"Metaflux University","Metaflux Realm",1500,"PDAL",549
"regional",2019-06-11,"Metaflux University","Metaflux Realm",1500,"SSP",0
"regional",2019-06-12,"Big Dataland Surveys","Metaflux Realm",10000,"CC",2207
"regional",2019-06-12,"Big Dataland Surveys","Metaflux Realm",10000,"DGM",3550
"regional",2019-06-12,"Big Dataland Surveys","Metaflux Realm",10000,"PDAL",4243
"regional",2019-06-12,"Big Dataland Surveys","Metaflux Realm",10000,"SSP",0
"regional",2019-06-14,"Dataland Register-Gazette","Circuit Confederation",1500,"CC",235
"regional",2019-06-14,"Dataland Register-Gazette","Circuit Confederation",1500,"DGM",504
"regional",2019-06-14,"Dataland Register-Gazette","Circuit Confederation",1500,"PDAL",762
"regional",2019-06-14,"Dataland Register-Gazette","Circuit Confederation",1500,"SSP",0
"regional",2019-06-14,"Synapse Strategies","Synapse Territories",1000,"CC",113
"regional",2019-06-14,"Synapse Strategies","Synapse Territories",1000,"DGM",336
"regional",2019-06-14,"Synapse Strategies","Synapse Territories",1000,"PDAL",305
"regional",2019-06-14,"Synapse Strategies","Synapse Territories",1000,"SSP",246
"regional",2019-06-14,"Cobolite Coalition Calling","Synapse Territories",2000,"CC",265
"regional",2019-06-14,"Cobolite Coalition Calling","Synapse Territories",2000,"DGM",699
"regional",2019-06-14,"Cobolite Coalition Calling","Synapse Territories",2000,"PDAL",508
"regional",2019-06-14,"Cobolite Coalition Calling","Synapse Territories",2000,"SSP",528
"national",2019-04-02,"Dataland Daily","National",200,"CC",22
"national",2019-04-02,"Dataland Daily","National",200,"DGM",85
"national",2019-04-02,"Dataland Daily","National",200,"PDAL",82
"national",2019-04-02,"Dataland Daily","National",200,"SSP",12
"national",2019-04-03,"Dataland Daily","National",200,"CC",33
"national",2019-04-03,"Dataland Daily","National",200,"DGM",79
"national",2019-04-03,"Dataland Daily","National",200,"PDAL",76
"national",2019-04-03,"Dataland Daily","National",200,"SSP",12
"national",2019-04-04,"Dataland Daily","National",200,"CC",29
"national",2019-04-04,"Dataland Daily","National",200,"DGM",81
"national",2019-04-04,"Dataland Daily","National",200,"PDAL",83
"national",2019-04-04,"Dataland Daily","National",200,"SSP",7
"national",2019-04-05,"Dataland Daily","National",200,"CC",38
"national",2019-04-05,"Dataland Daily","National",200,"DGM",83
"national",2019-04-05,"Dataland Daily","National",200,"PDAL",73
"national",2019-04-05,"Dataland Daily","National",200,"SSP",5
"national",2019-04-06,"Dataland Daily","National",200,"CC",41
"national",2019-04-06,"Dataland Daily","National",200,"DGM",73
"national",2019-04-06,"Dataland Daily","National",200,"PDAL",82
"national",2019-04-06,"Dataland Daily","National",200,"SSP",4
"national",2019-04-07,"Dataland Daily","National",200,"CC",32
"national",2019-04-07,"Dataland Daily","National",200,"DGM",78
"national",2019-04-07,"Dataland Daily","National",200,"PDAL",84
"national",2019-04-07,"Dataland Daily","National",200,"SSP",7
"national",2019-04-08,"Dataland Daily","National",200,"CC",31
"national",2019-04-08,"Dataland Daily","National",200,"DGM",67
"national",2019-04-08,"Dataland Daily","National",200,"PDAL",87
"national",2019-04-08,"Dataland Daily","National",200,"SSP",14
"national",2019-04-09,"Dataland Daily","National",200,"CC",39
"national",2019-04-09,"Dataland Daily","National",200,"DGM",64
"national",2019-04-09,"Dataland Daily","National",200,"PDAL",89
"national",2019-04-09,"Dataland Daily","National",200,"SSP",8
"national",2019-04-10,"Dataland Daily","National",200,"CC",33
"national",2019-04-10,"Dataland Daily","National",200,"DGM",97
"national",2019-04-10,"Dataland Daily","National",200,"PDAL",65
"national",2019-04-10,"Dataland Daily","National",200,"SSP",5
"national",2019-04-11,"Dataland Daily","National",200,"CC",25
"national",2019-04-11,"Dataland Daily","National",200,"DGM",98
"national",2019-04-11,"Dataland Daily","National",200,"PDAL",68
"national",2019-04-11,"Dataland Daily","National",200,"SSP",9
"national",2019-04-12,"Dataland Daily","National",200,"CC",27
"national",2019-04-12,"Dataland Daily","National",200,"DGM",58
"national",2019-04-12,"Dataland Daily","National",200,"PDAL",100
"national",2019-04-12,"Dataland Daily","National",200,"SSP",16
"national",2019-04-13,"Dataland Daily","National",200,"CC",37
"national",2019-04-13,"Dataland Daily","National",200,"DGM",77
"national",2019-04-13,"Dataland Daily","National",200,"PDAL",72
"national",2019-04-13,"Dataland Daily","National",200,"SSP",14
"national",2019-04-14,"Dataland Daily","National",200,"CC",28
"national",2019-04-14,"Dataland Daily","National",200,"DGM",77
"national",2019-04-14,"Dataland Daily","National",200,"PDAL",87
"national",2019-04-14,"Dataland Daily","National",200,"SSP",8
"national",2019-04-15,"Dataland Daily","National",200,"CC",21
